2716,score,p-value
0610: CPIA macroeconomic management rating  (1=low to 6=high) - WDI,16.936064622030067,4.0897592385608366e-05
0675: Household final consumption expenditure  (annual % growth) - WDI,16.739659957143569,4.5301185407967142e-05
0605: CPIA financial sector rating  (1=low to 6=high) - WDI,15.768208656873865,7.5203706202618158e-05
0272: PPG; multilateral concessional  (NFL; current US$) - WDI,15.545492616130474,8.4492725353779485e-05
0606: CPIA fiscal policy rating  (1=low to 6=high) - WDI,14.176565471994065,0.00017326747227607378
0371: Energy imports; net  (% of energy use) - WDI,13.513492095375886,0.0002457346584215323
0460: Domestic credit to private sector by banks  (% of GDP) - WDI,13.202435909467109,0.00028961377722971091
0348: PPG; private creditors  (TDS; current US$) - WDI,12.776475300566901,0.00036283626657006491
0588: Time required to build a warehouse  (days) - WDI,12.627865309856466,0.0003925674295889739
0333: Debt service  (PPG and IMF only; % of exports of goods; services and primary income) - WDI,12.315150834159585,0.00046342237822177709
0487: Real interest rate  (%) - WDI,12.130226906151574,0.00051126963880007128
0637: Fixed telephone subscriptions - WDI,11.632036898028423,0.00066655941339312783
0343: PPG; bonds  (TDS; current US$) - WDI,11.60211933850303,0.00067727822462162416
0306: PPG; multilateral concessional  (NTR; current US$) - WDI,11.185313950730894,0.000846104181080655
0337: PPG; IBRD  (TDS; current US$) - WDI,10.889526887312822,0.00099122787232799122
0663: General government final consumption expenditure  (annual % growth) - WDI,10.799812101628721,0.0010400462582896145
0340: Multilateral debt service  (% of public and publicly guaranteed debt service) - WDI,10.533088951206908,0.0012000592503239227
0360: Electricity production from hydroelectric sources  (% of total) - WDI,9.8225541536163963,0.0017593581898290946
0422: CO2 emissions from other sectors; excluding residential buildings and commercial and public services  (% of total fuel combustion) - WDI,9.7147899825576705,0.0018648029196720289
0678: Household final consumption expenditure per capita growth  (annual %) - WDI,9.6503947787720996,0.0019308512464835436
0710: Gross fixed capital formation  (% of GDP) - WDI,9.6260770261045998,0.0019564066198692284
0331: Debt service on external debt; long-term  (TDS; current US$) - WDI,9.5949847271106208,0.0019895821866936533
0344: PPG; commercial banks  (TDS; current US$) - WDI,8.9765156146399754,0.0027824317861463309
0327: Debt service on external debt; total  (TDS; current US$) - WDI,8.8610908978668963,0.0029627698626185357
0462: Total reserves  (includes gold; current US$) - WDI,8.5269642520601892,0.0035548001388419769
0336: Public and publicly guaranteed debt service  (% of exports of goods; services and primary income) - WDI,8.3733901799008894,0.0038660411857556008
0656: Military expenditure  (current LCU) - WDI,7.6706052408255614,0.0056862979601457969
0275: IFC; private nonguaranteed  (NFL; current US$) - WDI,7.4062238280163593,0.0065797931481939853
0349: Total amount of debt rescheduled  (current US$) - WDI,7.0413302013067423,0.0080544303863386933
0285: Net financial flows; RDB nonconcessional  (NFL; current US$) - WDI,6.992866743047867,0.0082742864894136577
0351: Undisbursed external debt; official creditors  (UND; current US$) - WDI,6.9750551710901307,0.0083566258021967894
0350: Undisbursed external debt; total  (UND; current US$) - WDI,6.4380829075284467,0.01127681779927653
0693: Gross national expenditure  (current LCU) - WDI,6.4197022293265116,0.011393578296451849
0453: Bank nonperforming loans to total gross loans  (%) - WDI,6.3157218309215963,0.012077903088818604
0667: Household final consumption expenditure; etc.  (current LCU) - WDI,6.1184332351654511,0.013494925292456628
0669: Household final consumption expenditure; etc.  (annual % growth) - WDI,6.0864335380733783,0.013740411755880413
0682: Final consumption expenditure; etc.  (current LCU) - WDI,6.023757852528008,0.014234645828272219
0706: Gross fixed capital formation  (current LCU) - WDI,5.9769623909546876,0.014615572755856751
0277: PPG; bonds  (NFL; current US$) - WDI,5.8415396871479972,0.015778280084978526
0673: Household final consumption expenditure  (current LCU) - WDI,5.6200822308693219,0.017889550508315491
0423: CO2 emissions from transport  (% of total fuel combustion) - WDI,5.6098333445884858,0.017994051837641696
0332: Debt service on external debt; private nonguaranteed (PNG)  (TDS; current US$) - WDI,5.5315641411287011,0.018813220858578804
0688: Final consumption expenditure  (current LCU) - WDI,5.4672863177231168,0.01951476388027143
0283: PPG; private creditors  (NFL; current US$) - WDI,5.4266086925828612,0.019972667331313962
0345: PNG; bonds  (TDS; current US$) - WDI,5.2647281823909875,0.021908092509039967
0661: General government final consumption expenditure  (current LCU) - WDI,5.24277447947612,0.022185158612356086
0653: Arms imports  (SIPRI trend indicator values) - WDI,5.0776937943466045,0.024388590494679719
0346: PNG; commercial banks and other creditors  (TDS; current US$) - WDI,5.0630682074944726,0.024594465172535315
0271: Net financial flows; multilateral  (NFL; current US$) - WDI,4.8265468123176269,0.02818682719039239
0465: Total reserves minus gold  (current US$) - WDI,4.6849351935110324,0.030595473873330128
0599: Trademark applications; total - WDI,4.4591597935433844,0.034889976556591346
0468: Net domestic credit  (current LCU) - WDI,4.4065346469319584,0.035978787054422721
0347: PPG; other private creditors  (TDS; current US$) - WDI,3.9769796182091577,0.046318357036065134
0352: Undisbursed external debt; private creditors  (UND; current US$) - WDI,3.760388149855161,0.052679534295890791
0698: Exports of goods and services  (current LCU) - WDI,3.2933653060559083,0.069772571315746004
0463: Total reserves  (% of total external debt) - WDI,3.2931520433690102,0.069781610725140206
0301: Net transfers on external debt; private nonguaranteed (PNG)  (NTR; current US$) - WDI,3.2442744653448408,0.071886848558398941
0482: Inflation; consumer prices  (annual %) - WDI,3.1109951560385642,0.077981812831369554
0700: Exports of goods and services  (annual % growth) - WDI,3.0198351474949945,0.082470002373119689
0695: Gross national expenditure  (constant LCU) - WDI,2.9042975821220067,0.088563896288517158
0280: PNG; bonds  (NFL; current US$) - WDI,2.8728536491814127,0.090305655576884761
0709: Gross fixed capital formation  (constant LCU) - WDI,2.8581453471528482,0.091133126281073382
0670: Household final consumption expenditure; etc.  (constant LCU) - WDI,2.8461277668591394,0.09181533831446409
0676: Household final consumption expenditure  (constant LCU) - WDI,2.8245870899141501,0.093052096343949731
0300: Net transfers on external debt; long-term  (NTR; current US$) - WDI,2.757641309155006,0.097013023827156958
0281: PNG; commercial banks and other creditors  (NFL; current US$) - WDI,2.5205130402627391,0.11259806504565451
0685: Final consumption expenditure; etc.  (constant LCU) - WDI,2.5112794114453969,0.11325821068598596
0690: Final consumption expenditure  (constant LCU) - WDI,2.4851165032677707,0.11515199937829469
0299: Net transfers on external debt; total  (NTR; current US$) - WDI,2.428856263289076,0.11934403309949719
0469: Net foreign assets  (current LCU) - WDI,2.4084365393804106,0.120907096271042
0598: Trademark applications; direct resident - WDI,2.2765728230044942,0.131565694238787
0323: Net ODA received per capita  (current US$) - WDI,2.2060891078664038,0.13769014979977587
0310: PNG; bonds  (NTR; current US$) - WDI,2.140316385387468,0.14369500689605749
0305: PPG; multilateral  (NTR; current US$) - WDI,1.7437716622668387,0.18687578729168408
0473: Broad money to total reserves ratio - WDI,1.7272085757018554,0.18898138298626263
0276: PPG; official creditors  (NFL; current US$) - WDI,1.7092093390751608,0.1913009785064822
0421: CO2 emissions from manufacturing industries and construction  (% of total fuel combustion) - WDI,1.6810195256832565,0.19500103357024592
0370: GDP per unit of energy use  (constant 2011 PPP $ per kg of oil equivalent) - WDI,1.661795338106058,0.19757238612354339
0311: PNG; commercial banks and other creditors  (NTR; current US$) - WDI,1.5265762114672892,0.21683269220067788
0478: Money and quasi money  to total reserves ratio (M2) - WDI,1.4933453099463228,0.22190224729620706
0335: Public and publicly guaranteed debt service  (% of GNI) - WDI,1.4525837933883219,0.22831590091932807
0369: GDP per unit of energy use  (PPP $ per kg of oil equivalent) - WDI,1.4361212783812471,0.23096927490143984
0278: PPG; commercial banks  (NFL; current US$) - WDI,1.3694226122459279,0.24210872458667973
0328: Total debt service  (% of exports of goods; services and primary income) - WDI,1.3599481193545755,0.24374354523157488
0330: IMF repurchases and charges  (TDS; current US$) - WDI,1.1836720919009591,0.27679549596154213
0297: PPG; bilateral  (NTR; current US$) - WDI,1.1240273261937879,0.2892343601259878
0362: Electricity production from natural gas sources  (% of total) - WDI,1.1104700178441453,0.29216021410558968
0308: PPG; bonds  (NTR; current US$) - WDI,0.86319089101757329,0.35300619139976275
0664: General government final consumption expenditure  (constant LCU) - WDI,0.81238257040140172,0.36757059666538994
0313: PPG; private creditors  (NTR; current US$) - WDI,0.77221478036862112,0.37968238133281407
0635: Mobile cellular subscriptions - WDI,0.70490341722937366,0.40128319092920905
0312: PPG; other private creditors  (NTR; current US$) - WDI,0.68404249936977057,0.40833801379163626
0440: Capture fisheries production  (metric tons) - WDI,0.67371976145883639,0.41189637497008558
0481: Consumer price index  (2010 = 100) - WDI,0.66250401774855339,0.41581465599506895
0309: PPG; commercial banks  (NTR; current US$) - WDI,0.63919695700317625,0.42413630681697134
0432: Population in largest city - WDI,0.61588635085494903,0.43271180254610819
0489: Claims on central government; etc.  (% GDP) - WDI,0.61367562901225947,0.43353868497186754
0701: Exports of goods and services  (constant LCU) - WDI,0.60227131936925959,0.43784278376197117
0475: Money  (current LCU) - WDI,0.57548090186210643,0.44821582868826615
0282: PPG; other private creditors  (NFL; current US$) - WDI,0.37696302085490296,0.53933204702329807
0439: Aquaculture production  (metric tons) - WDI,0.33285356377346342,0.56407564855888315
0279: Commercial banks and other lending (PPG + PNG)  (NFL; current US$) - WDI,0.32014789510701097,0.57160874550891516
0298: PPG; bilateral concessional  (NTR; current US$) - WDI,0.29040899412655191,0.59004356727911744
0302: Net transfers on external debt; public and publicly guaranteed (PPG)  (NTR; current US$) - WDI,0.27291178255669124,0.6014671855762268
0303: PPG; IBRD  (NTR; current US$) - WDI,0.24368539545195175,0.62163373487779261
0286: Net official flows from UN agencies; UNAIDS  (current US$) - WDI,0.20763399253567799,0.64869832455232879
0329: Total debt service  (% of GNI) - WDI,0.15313108860634217,0.69562004070886085
0476: Money and quasi money (M2)  (current LCU) - WDI,0.1481509500767296,0.70036668446743167
0471: Broad money  (current LCU) - WDI,0.08567020884349677,0.76979852836154095
0470: Claims on private sector  (annual growth as % of broad money) - WDI,0.077421655080123136,0.78086316430037517
0434: Population in urban agglomerations of more than 1 million - WDI,0.052615704646076553,0.81860594230539352
0466: Claims on central government  (annual growth as % of broad money) - WDI,0.043609838597869793,0.83461133669998488
0972: Secondary education; teachers; female - WDI,0.032827577985016218,0.8562493127594859
0467: Claims on other sectors of the domestic economy  (annual growth as % of broad money) - WDI,0.03123732020718387,0.85973733422415122
0914: School enrollment; primary; private  (% of total primary) - WDI,0.030018350845436203,0.86247344899166878
0441: Total fisheries production  (metric tons) - WDI,0.029556088462604498,0.86352598580277917
0901: School enrollment; primary; male  (% gross) - WDI,0.027622135119984518,0.86802409224646826
1237: Unemployment; youth total (% of total labor force ages 15-24)  (national estimate) - WDI,0.026217746883277538,0.87139286091970669
1386: Ores and metals exports  (% of merchandise exports) - WDI,0.014631537634362073,0.90373923282249602
0840: Gross savings  (% of GDP) - WDI,0.013512658379807344,0.90747573902671852
0307: PPG; official creditors  (NTR; current US$) - WDI,0.0090533028706772465,0.92421011097377137
0711: Changes in inventories  (current US$) - WDI,0.0089971249385607799,0.92444491711930421
1206: Labor force participation rate for ages 15-24; total (%)  (modeled ILO estimate) - WDI,0.00090607970370631702,0.97599063422973753
0273: Net financial flows; others  (NFL; current US$) - WDI,0.00012330299278782864,0.99114189159125443
