835,score,p-value
0616: CPIA efficiency of revenue mobilization rating  (1=low to 6=high) - WDI,11.896465728347625,0.00057588621690409219
0349: Total amount of debt rescheduled  (current US$) - WDI,11.606190414987241,0.00067236872467939615
0624: Source data assessment of statistical capacity  (scale 0 - 100) - WDI,11.465705394769254,0.00072478003138466045
0336: Public and publicly guaranteed debt service  (% of exports of goods; services and primary income) - WDI,11.272876055060717,0.0008035197944844261
0271: Net financial flows; multilateral  (NFL; current US$) - WDI,11.124122562051342,0.00087013331898038457
0460: Domestic credit to private sector by banks  (% of GDP) - WDI,11.104896097745087,0.00087914164473237226
0337: PPG; IBRD  (TDS; current US$) - WDI,10.604368979258856,0.0011500195364965503
0334: Debt service on external debt; public and publicly guaranteed (PPG)  (TDS; current US$) - WDI,10.434368367058157,0.0012601242645130307
0285: Net financial flows; RDB nonconcessional  (NFL; current US$) - WDI,10.3220571925733,0.0013386674709049177
0347: PPG; other private creditors  (TDS; current US$) - WDI,9.8930231024263957,0.001687264532156126
0604: CPIA quality of budgetary and financial management rating  (1=low to 6=high) - WDI,9.7675162450068242,0.0018057082582365912
0275: IFC; private nonguaranteed  (NFL; current US$) - WDI,9.6987287158495068,0.00187416855528675
0612: CPIA equity of public resource use rating  (1=low to 6=high) - WDI,9.697387879938562,0.0018755288659691621
0352: Undisbursed external debt; private creditors  (UND; current US$) - WDI,9.3366911110997144,0.00228041732420787
0281: PNG; commercial banks and other creditors  (NFL; current US$) - WDI,9.2292815345554988,0.0024173669414050743
0331: Debt service on external debt; long-term  (TDS; current US$) - WDI,9.1914754073866138,0.0024675341899915697
0327: Debt service on external debt; total  (TDS; current US$) - WDI,9.1382487964922881,0.0025399624149352006
0344: PPG; commercial banks  (TDS; current US$) - WDI,9.0745403221648999,0.002629500873391769
0279: Commercial banks and other lending (PPG + PNG)  (NFL; current US$) - WDI,8.8521985868861428,0.0029679099764990725
0348: PPG; private creditors  (TDS; current US$) - WDI,8.8089321605694408,0.0030387455481070604
0433: Population in the largest city  (% of urban population) - WDI,8.7257189920750573,0.0031798538920566541
0346: PNG; commercial banks and other creditors  (TDS; current US$) - WDI,8.6052645032121973,0.0033960156486870581
0665: General government final consumption expenditure  (% of GDP) - WDI,8.5289196615860181,0.0035407060305088791
0332: Debt service on external debt; private nonguaranteed (PNG)  (TDS; current US$) - WDI,8.4201995190348811,0.0037576606621015389
0305: PPG; multilateral  (NTR; current US$) - WDI,8.2590408276516722,0.004104442950519151
0276: PPG; official creditors  (NFL; current US$) - WDI,8.2137728561396806,0.0042075952997977732
0343: PPG; bonds  (TDS; current US$) - WDI,8.1967813162890142,0.0042469924301759667
0311: PNG; commercial banks and other creditors  (NTR; current US$) - WDI,7.9395960074043135,0.0048914078313093976
0301: Net transfers on external debt; private nonguaranteed (PNG)  (NTR; current US$) - WDI,7.5704551152836306,0.0059951230725186376
0637: Fixed telephone subscriptions - WDI,7.5632747635200319,0.0060189487521957168
0299: Net transfers on external debt; total  (NTR; current US$) - WDI,7.2508393014433814,0.0071551330782572619
0300: Net transfers on external debt; long-term  (NTR; current US$) - WDI,7.2009393605944538,0.0073559480415203741
0623: Periodicity and timeliness assessment of statistical capacity  (scale 0 - 100) - WDI,7.0416671615092721,0.0080363567673762317
0286: Net official flows from UN agencies; UNAIDS  (current US$) - WDI,6.9590893127280467,0.0084141618344929156
0684: Final consumption expenditure; etc.  (annual % growth) - WDI,6.829746126554058,0.0090428721540109728
0345: PNG; bonds  (TDS; current US$) - WDI,6.6434086732438749,0.010034405641531392
0273: Net financial flows; others  (NFL; current US$) - WDI,6.3550456662642096,0.01179399802134325
0615: CPIA public sector management and institutions cluster average  (1=low to 6=high) - WDI,6.333422445539953,0.011938100727000566
0330: IMF repurchases and charges  (TDS; current US$) - WDI,6.2578825274871477,0.0124558832974295
0328: Total debt service  (% of exports of goods; services and primary income) - WDI,6.246227922980415,0.012537801563898065
0611: CPIA quality of public administration rating  (1=low to 6=high) - WDI,5.8442213847475264,0.015731021459747474
0358: Electricity production from coal sources  (% of total) - WDI,5.7931092564077193,0.016193252938185625
0675: Household final consumption expenditure  (annual % growth) - WDI,5.6396138179009023,0.017667509640453532
0597: Trademark applications; direct nonresident - WDI,5.5039598288309142,0.01908575216130463
0439: Aquaculture production  (metric tons) - WDI,5.4719191495512423,0.019437602508471135
0608: CPIA building human resources rating  (1=low to 6=high) - WDI,5.2777714785441283,0.021718205075065822
0609: IDA resource allocation index  (1=low to 6=high) - WDI,5.0530677022589039,0.024707804380425063
0277: PPG; bonds  (NFL; current US$) - WDI,4.945127637203024,0.02629292427741859
0432: Population in largest city - WDI,4.6593718452045252,0.031021569012651823
0335: Public and publicly guaranteed debt service  (% of GNI) - WDI,4.5950715406417757,0.032202982772205388
0283: PPG; private creditors  (NFL; current US$) - WDI,4.3705943422947868,0.036709779637837212
0663: General government final consumption expenditure  (annual % growth) - WDI,4.3442672329590932,0.037280047978157448
0621: Methodology assessment of statistical capacity  (scale 0 - 100) - WDI,4.1743234842661341,0.041192102961429528
0600: CPIA business regulatory environment rating  (1=low to 6=high) - WDI,3.8298248630268192,0.050508725652326045
0329: Total debt service  (% of GNI) - WDI,3.7799361019850597,0.052032461439697128
0669: Household final consumption expenditure; etc.  (annual % growth) - WDI,3.7778940413522899,0.052095858967661363
0280: PNG; bonds  (NFL; current US$) - WDI,3.7061224110399924,0.054376882774192732
0369: GDP per unit of energy use  (PPP $ per kg of oil equivalent) - WDI,3.703745321673376,0.054454218821410161
0481: Consumer price index  (2010 = 100) - WDI,3.4828918440823569,0.06217528228594265
0601: CPIA debt policy rating  (1=low to 6=high) - WDI,3.1925397282952468,0.074149942966113588
0606: CPIA fiscal policy rating  (1=low to 6=high) - WDI,3.162614911587073,0.075517894521369686
0370: GDP per unit of energy use  (constant 2011 PPP $ per kg of oil equivalent) - WDI,3.1545283920232303,0.07589219312012821
0463: Total reserves  (% of total external debt) - WDI,3.1441556575755572,0.07637523784202252
0618: CPIA structural policies cluster average  (1=low to 6=high) - WDI,3.0595761901699139,0.080439824716629763
0466: Claims on central government  (annual growth as % of broad money) - WDI,2.8868508634866648,0.089485014832952472
0307: PPG; official creditors  (NTR; current US$) - WDI,2.8865407875679545,0.089502211215778865
0310: PNG; bonds  (NTR; current US$) - WDI,2.8180808103187447,0.093388278529727586
0653: Arms imports  (SIPRI trend indicator values) - WDI,2.7707015735596623,0.096185055040124229
0599: Trademark applications; total - WDI,2.1997473771353877,0.13821539607992575
0603: CPIA policy and institutions for environmental sustainability rating  (1=low to 6=high) - WDI,2.1746967101041044,0.14047901745480351
0701: Exports of goods and services  (constant LCU) - WDI,2.1100824122751423,0.14651267534608842
0441: Total fisheries production  (metric tons) - WDI,2.1028925454287344,0.14720193907260171
0700: Exports of goods and services  (annual % growth) - WDI,2.0530497055126196,0.15208221784494222
0278: PPG; commercial banks  (NFL; current US$) - WDI,2.0354231536999463,0.15385174914274258
0302: Net transfers on external debt; public and publicly guaranteed (PPG)  (NTR; current US$) - WDI,1.9916721715332211,0.15834585395850773
0308: PPG; bonds  (NTR; current US$) - WDI,1.9686634777740935,0.16076913878749521
0419: CO2 emissions from residential buildings and commercial and public services  (% of total fuel combustion) - WDI,1.8533490903575189,0.17357155277955322
0470: Claims on private sector  (annual growth as % of broad money) - WDI,1.8189796046648232,0.17761120149422829
0698: Exports of goods and services  (current LCU) - WDI,1.7882248758268073,0.18131828474229178
0670: Household final consumption expenditure; etc.  (constant LCU) - WDI,1.7632758019133852,0.18439151570807777
0676: Household final consumption expenditure  (constant LCU) - WDI,1.7531597669516985,0.18565480828635181
0605: CPIA financial sector rating  (1=low to 6=high) - WDI,1.7328236056351207,0.18822497075215103
0421: CO2 emissions from manufacturing industries and construction  (% of total fuel combustion) - WDI,1.7116497266086736,0.19094515817368257
0667: Household final consumption expenditure; etc.  (current LCU) - WDI,1.5058872104227572,0.2199346041419688
0685: Final consumption expenditure; etc.  (constant LCU) - WDI,1.5030477037121215,0.2203697764565441
0673: Household final consumption expenditure  (current LCU) - WDI,1.5020623970820282,0.22052102144820837
0695: Gross national expenditure  (constant LCU) - WDI,1.4935116957656589,0.22183878579602476
0690: Final consumption expenditure  (constant LCU) - WDI,1.4916235148905534,0.22213104590975113
0709: Gross fixed capital formation  (constant LCU) - WDI,1.4267094285831075,0.23246585513515577
0434: Population in urban agglomerations of more than 1 million - WDI,1.3978722033682909,0.23724253772081139
0598: Trademark applications; direct resident - WDI,1.3597068597276507,0.24374892665933454
0654: Armed forces personnel; total - WDI,1.3466630802990796,0.24602234887599467
0312: PPG; other private creditors  (NTR; current US$) - WDI,1.2896389620207893,0.25627170436661278
0682: Final consumption expenditure; etc.  (current LCU) - WDI,1.2643044682606017,0.26099378003667423
0688: Final consumption expenditure  (current LCU) - WDI,1.2585700746992605,0.26207752383333299
0313: PPG; private creditors  (NTR; current US$) - WDI,1.2486026414162645,0.26397459698231518
0602: CPIA economic management cluster average  (1=low to 6=high) - WDI,1.171198629985639,0.27930582460054698
0693: Gross national expenditure  (current LCU) - WDI,1.152416644311864,0.28319345735783713
0469: Net foreign assets  (current LCU) - WDI,1.1148899442736397,0.29116878997214923
0706: Gross fixed capital formation  (current LCU) - WDI,1.0280904831208313,0.3107492824821555
0482: Inflation; consumer prices  (annual %) - WDI,0.95745361587397759,0.32796600213438654
0464: Total reserves in months of imports - WDI,0.93144045689681454,0.33462371242352573
0303: PPG; IBRD  (NTR; current US$) - WDI,0.69822856221950103,0.40349488398155098
0710: Gross fixed capital formation  (% of GDP) - WDI,0.68261899593323561,0.40880019956517633
0309: PPG; commercial banks  (NTR; current US$) - WDI,0.55629565091618605,0.45585791331399284
0297: PPG; bilateral  (NTR; current US$) - WDI,0.53408879383122798,0.4649918043832344
0664: General government final consumption expenditure  (constant LCU) - WDI,0.31222210495078301,0.57639207752107158
0282: PPG; other private creditors  (NFL; current US$) - WDI,0.27424584741362368,0.60056477487023174
0656: Military expenditure  (current LCU) - WDI,0.26542176923216226,0.60648533834264251
0661: General government final consumption expenditure  (current LCU) - WDI,0.25528514500045346,0.61344230926753029
0298: PPG; bilateral concessional  (NTR; current US$) - WDI,0.22166550431658508,0.63783312897949851
0610: CPIA macroeconomic management rating  (1=low to 6=high) - WDI,0.1782018459488052,0.67297554497986889
0440: Capture fisheries production  (metric tons) - WDI,0.12250172755572257,0.72637942551326762
0635: Mobile cellular subscriptions - WDI,0.073176291523852868,0.78679927595274324
0475: Money  (current LCU) - WDI,0.060732542420050731,0.80537107120592322
0467: Claims on other sectors of the domestic economy  (annual growth as % of broad money) - WDI,0.022353109466826365,0.88116898064423943
0471: Broad money  (current LCU) - WDI,0.014988051336059105,0.90257609933631244
0476: Money and quasi money (M2)  (current LCU) - WDI,0.013385989718597894,0.90790543952868386
0468: Net domestic credit  (current LCU) - WDI,0.010199152050291141,0.91956941832076911
0816: Total natural resources rents  (% of GDP) - WDI,0.0028075658756236532,0.95774880289036335
0972: Secondary education; teachers; female - WDI,0.0006776221882756002,0.97923547152577473
