2713,score,p-value
0427: Population density  (people per sq. km of land area) - WDI,12.695512496516049,0.00037874026193762428
0325: PPG; bilateral  (TDS; current US$) - WDI,12.48649339559214,0.00042313327030091914
0326: PPG; bilateral concessional  (TDS; current US$) - WDI,11.738124817521905,0.00062991412482060814
0605: CPIA financial sector rating  (1=low to 6=high) - WDI,11.729140505121144,0.000632936953859828
0653: Arms imports  (SIPRI trend indicator values) - WDI,11.242958056810139,0.00082042914496812725
0341: PPG; multilateral concessional  (TDS; current US$) - WDI,11.188186232858312,0.00084480580501541849
0663: General government final consumption expenditure  (annual % growth) - WDI,10.740705829295782,0.0010735327779045976
0654: Armed forces personnel; total - WDI,10.654474327389664,0.0011243564128460193
0637: Fixed telephone subscriptions - WDI,10.485829661483233,0.0012309115590858392
0422: CO2 emissions from other sectors; excluding residential buildings and commercial and public services  (% of total fuel combustion) - WDI,10.212510956561347,0.001425796721122118
0340: Multilateral debt service  (% of public and publicly guaranteed debt service) - WDI,10.13564718473117,0.0014860434246761829
0487: Real interest rate  (%) - WDI,10.04503439821352,0.0015603924235619848
0362: Electricity production from natural gas sources  (% of total) - WDI,9.7894155118061583,0.00179112304411901
0304: PPG; IDA  (NTR; current US$) - WDI,9.6891719857169267,0.0018907994441413184
0470: Claims on private sector  (annual growth as % of broad money) - WDI,9.6476338080908413,0.001933735599347775
0606: CPIA fiscal policy rating  (1=low to 6=high) - WDI,9.1847352953521852,0.0024848314805528456
0347: PPG; other private creditors  (TDS; current US$) - WDI,8.9888603876495239,0.0027638172335406634
0421: CO2 emissions from manufacturing industries and construction  (% of total fuel combustion) - WDI,8.2562488836359371,0.0041220051961158334
0700: Exports of goods and services  (annual % growth) - WDI,8.1766656554173363,0.0043056936407514261
0342: PPG; official creditors  (TDS; current US$) - WDI,8.1762271954535208,0.0043067284440570352
0610: CPIA macroeconomic management rating  (1=low to 6=high) - WDI,8.1709077826052532,0.004319302928503764
0467: Claims on other sectors of the domestic economy  (annual growth as % of broad money) - WDI,7.5346047701463403,0.0061292754525707508
0462: Total reserves  (includes gold; current US$) - WDI,7.4406031469463487,0.0064559283326742619
0489: Claims on central government; etc.  (% GDP) - WDI,7.2985225028977938,0.0069837906680359678
0432: Population in largest city - WDI,7.1464157803107957,0.0075980189368581117
0420: CO2 emissions from electricity and heat production; total  (% of total fuel combustion) - WDI,7.0350176764708365,0.0080827250811375487
0349: Total amount of debt rescheduled  (current US$) - WDI,6.9202859876521821,0.0086151112111971379
0272: PPG; multilateral concessional  (NFL; current US$) - WDI,6.8662707196033024,0.0088780679802313404
0338: PPG; IDA  (TDS; current US$) - WDI,6.786008857796495,0.0092840835045617798
0369: GDP per unit of energy use  (PPP $ per kg of oil equivalent) - WDI,5.9100946721968945,0.015178215986434011
0370: GDP per unit of energy use  (constant 2011 PPP $ per kg of oil equivalent) - WDI,5.5704305948567345,0.018401729308296307
0306: PPG; multilateral concessional  (NTR; current US$) - WDI,5.4500918496498674,0.019706979581159904
0351: Undisbursed external debt; official creditors  (UND; current US$) - WDI,5.2002704207242569,0.022731958720902175
0656: Military expenditure  (current LCU) - WDI,4.7793255010466673,0.028967235893019055
0339: Multilateral debt service  (TDS; current US$) - WDI,4.4289489953332897,0.035510748017852201
0323: Net ODA received per capita  (current US$) - WDI,4.3556501812680493,0.037065474219815923
0468: Net domestic credit  (current LCU) - WDI,4.2101110685835241,0.040367918241384193
0350: Undisbursed external debt; total  (UND; current US$) - WDI,4.0804326391710415,0.043571223923265026
0440: Capture fisheries production  (metric tons) - WDI,4.0699448173197821,0.043841730967391586
0333: Debt service  (PPG and IMF only; % of exports of goods; services and primary income) - WDI,3.8662890362072759,0.049461115406851767
0360: Electricity production from hydroelectric sources  (% of total) - WDI,3.8533175660419285,0.049843892989006107
0599: Trademark applications; total - WDI,3.6294736402850871,0.056967889740276591
0463: Total reserves  (% of total external debt) - WDI,3.4201786796728388,0.064613061726190441
0336: Public and publicly guaranteed debt service  (% of exports of goods; services and primary income) - WDI,3.1974630804289759,0.073967101598266166
0465: Total reserves minus gold  (current US$) - WDI,3.1662186713172251,0.075391513083337552
0439: Aquaculture production  (metric tons) - WDI,2.9028043342306988,0.088645781162855722
0698: Exports of goods and services  (current LCU) - WDI,2.5903366572866342,0.10774116877520502
0481: Consumer price index  (2010 = 100) - WDI,2.2057055622649311,0.13772433890870231
0334: Debt service on external debt; public and publicly guaranteed (PPG)  (TDS; current US$) - WDI,2.2048800591236146,0.13779795626005129
0482: Inflation; consumer prices  (annual %) - WDI,2.1200469451610733,0.14560455035084924
0693: Gross national expenditure  (current LCU) - WDI,2.089631123877052,0.14852393356729646
0337: PPG; IBRD  (TDS; current US$) - WDI,1.97661701799141,0.159967415234718
0667: Household final consumption expenditure; etc.  (current LCU) - WDI,1.9105537030791611,0.16712052196783903
0706: Gross fixed capital formation  (current LCU) - WDI,1.8938809482362804,0.16898320272489062
0285: Net financial flows; RDB nonconcessional  (NFL; current US$) - WDI,1.8482191791808995,0.17420787157576939
0682: Final consumption expenditure; etc.  (current LCU) - WDI,1.814938427297113,0.1781332573420436
0312: PPG; other private creditors  (NTR; current US$) - WDI,1.7935001683350531,0.18071596832341588
0673: Household final consumption expenditure  (current LCU) - WDI,1.7182208122365714,0.19013552621699495
0475: Money  (current LCU) - WDI,1.6160520182948259,0.20385267643171504
0688: Final consumption expenditure  (current LCU) - WDI,1.6157128332200561,0.2039001151332008
0346: PNG; commercial banks and other creditors  (TDS; current US$) - WDI,1.612554247809542,0.20434250338270457
0327: Debt service on external debt; total  (TDS; current US$) - WDI,1.6067908475707973,0.20515264199370037
0598: Trademark applications; direct resident - WDI,1.5930397267763017,0.20710095708307674
0330: IMF repurchases and charges  (TDS; current US$) - WDI,1.3734737271122541,0.24141378705386402
0331: Debt service on external debt; long-term  (TDS; current US$) - WDI,1.2808059696152576,0.25794153190461755
0661: General government final consumption expenditure  (current LCU) - WDI,1.2653060206241613,0.26084042797992146
0352: Undisbursed external debt; private creditors  (UND; current US$) - WDI,1.2057754563130449,0.27235774097528637
0332: Debt service on external debt; private nonguaranteed (PNG)  (TDS; current US$) - WDI,1.2038009939820737,0.27275050938675216
0335: Public and publicly guaranteed debt service  (% of GNI) - WDI,1.175416275324666,0.27847634351572537
0434: Population in urban agglomerations of more than 1 million - WDI,1.1686634527667388,0.27986076521044922
0591: Investment in telecoms with private participation  (current US$) - WDI,1.0512093680265502,0.30540445950516132
0282: PPG; other private creditors  (NFL; current US$) - WDI,1.0442345496755243,0.30701383561714035
0273: Net financial flows; others  (NFL; current US$) - WDI,1.0170242037954684,0.31339882314257633
0275: IFC; private nonguaranteed  (NFL; current US$) - WDI,0.94863590943559262,0.33023369951329695
0271: Net financial flows; multilateral  (NFL; current US$) - WDI,0.87364752818606861,0.35010742235754433
0635: Mobile cellular subscriptions - WDI,0.85811142722571998,0.3544261471389335
0329: Total debt service  (% of GNI) - WDI,0.85051755694511644,0.35656362692891397
0328: Total debt service  (% of exports of goods; services and primary income) - WDI,0.72997112913943285,0.39303757928206395
0466: Claims on central government  (annual growth as % of broad money) - WDI,0.72662207013148594,0.39412496444687672
0348: PPG; private creditors  (TDS; current US$) - WDI,0.67688063094072171,0.41080195672730035
0344: PPG; commercial banks  (TDS; current US$) - WDI,0.61812757701897514,0.43187595506971377
0473: Broad money to total reserves ratio - WDI,0.57621999051939832,0.44792457770155458
0276: PPG; official creditors  (NFL; current US$) - WDI,0.51020941986253998,0.47516635869135737
0478: Money and quasi money  to total reserves ratio (M2) - WDI,0.41138636698607528,0.52137084650344923
0441: Total fisheries production  (metric tons) - WDI,0.40078365371794622,0.5267874105740904
0305: PPG; multilateral  (NTR; current US$) - WDI,0.35032658270352074,0.55402313858925045
0302: Net transfers on external debt; public and publicly guaranteed (PPG)  (NTR; current US$) - WDI,0.28294168639787093,0.59486331904611711
0471: Broad money  (current LCU) - WDI,0.2821082778008559,0.59540628919656613
0469: Net foreign assets  (current LCU) - WDI,0.27416105206841235,0.60063628700929972
0701: Exports of goods and services  (constant LCU) - WDI,0.2269506324363593,0.63386792446560281
0664: General government final consumption expenditure  (constant LCU) - WDI,0.2242703407206188,0.63587848096080757
0309: PPG; commercial banks  (NTR; current US$) - WDI,0.2032851111903525,0.65215144052237173
0303: PPG; IBRD  (NTR; current US$) - WDI,0.17409426445077772,0.67656192150570993
0343: PPG; bonds  (TDS; current US$) - WDI,0.17183002321015534,0.67855351332981173
0313: PPG; private creditors  (NTR; current US$) - WDI,0.16996836890212685,0.68020254735465246
0709: Gross fixed capital formation  (constant LCU) - WDI,0.16871770041775394,0.68131631926321057
0299: Net transfers on external debt; total  (NTR; current US$) - WDI,0.1651383413098122,0.68453078838260151
0676: Household final consumption expenditure  (constant LCU) - WDI,0.15847921314962435,0.69062076899424474
0695: Gross national expenditure  (constant LCU) - WDI,0.15802554035783445,0.69104102541973333
0670: Household final consumption expenditure; etc.  (constant LCU) - WDI,0.15458646009638791,0.69424974173874132
0300: Net transfers on external debt; long-term  (NTR; current US$) - WDI,0.13863090359174796,0.70970180447345799
0278: PPG; commercial banks  (NFL; current US$) - WDI,0.12693822273037314,0.72168122470982721
0298: PPG; bilateral concessional  (NTR; current US$) - WDI,0.11372486269944621,0.73599279690662578
0277: PPG; bonds  (NFL; current US$) - WDI,0.095247789091106663,0.75765433374108504
0279: Commercial banks and other lending (PPG + PNG)  (NFL; current US$) - WDI,0.078772056824243292,0.77900957486928468
0690: Final consumption expenditure  (constant LCU) - WDI,0.076915160237229954,0.78156287846888672
0685: Final consumption expenditure; etc.  (constant LCU) - WDI,0.076585091039959086,0.78202019973325787
0710: Gross fixed capital formation  (% of GDP) - WDI,0.014264609942847875,0.90494809809932997
0308: PPG; bonds  (NTR; current US$) - WDI,0.011992399544677604,0.91281370933597339
0286: Net official flows from UN agencies; UNAIDS  (current US$) - WDI,0.010369962968192497,0.91890368835017688
0281: PNG; commercial banks and other creditors  (NFL; current US$) - WDI,0.0099932187176019031,0.92038544941541145
0423: CO2 emissions from transport  (% of total fuel combustion) - WDI,0.0088790351595450789,0.92494091913689669
0297: PPG; bilateral  (NTR; current US$) - WDI,0.001898448115284187,0.9652523862350274
0283: PPG; private creditors  (NFL; current US$) - WDI,0.0016748386398507411,0.96736164226356769
0280: PNG; bonds  (NFL; current US$) - WDI,0.0012769345029176465,0.97149933855932424
0311: PNG; commercial banks and other creditors  (NTR; current US$) - WDI,0.00084215086816986136,0.97685287445411439
0301: Net transfers on external debt; private nonguaranteed (PNG)  (NTR; current US$) - WDI,0.00037722208130633539,0.98450704198008643
0345: PNG; bonds  (TDS; current US$) - WDI,0.00023175951016646956,0.98785590632179143
0943: Secondary education; pupils - WDI,0.00014559501127878782,0.99037444422771925
0307: PPG; official creditors  (NTR; current US$) - WDI,7.6326569972669161e-05,0.99303059892137857
0310: PNG; bonds  (NTR; current US$) - WDI,5.5057554596301071e-05,0.99408073771085059
0476: Money and quasi money (M2)  (current LCU) - WDI,3.2382211018270736e-07,0.9995460413015741
