2707,score,p-value
0338: PPG; IDA  (TDS; current US$) - WDI,18.023815184162132,2.3241392383641668e-05
0272: PPG; multilateral concessional  (NFL; current US$) - WDI,17.810540997894243,2.5960658525498772e-05
0453: Bank nonperforming loans to total gross loans  (%) - WDI,17.784851193232157,2.6309111110704159e-05
0657: Military expenditure  (% of GDP) - WDI,17.650072985279678,2.8215840235134111e-05
0326: PPG; bilateral concessional  (TDS; current US$) - WDI,16.806466638350045,4.3752165995882801e-05
0359: Electricity production from oil; gas and coal sources  (% of total) - WDI,16.774823053991561,4.4479112079627377e-05
0360: Electricity production from hydroelectric sources  (% of total) - WDI,15.815516403388957,7.3367035209424776e-05
0325: PPG; bilateral  (TDS; current US$) - WDI,15.478751687952238,8.7495375138212894e-05
0306: PPG; multilateral concessional  (NTR; current US$) - WDI,14.149174724926143,0.00017578283464435429
0654: Armed forces personnel; total - WDI,13.653967285838753,0.00022818036225632311
0663: General government final consumption expenditure  (annual % growth) - WDI,13.227336294340963,0.00028582704370384062
0669: Household final consumption expenditure; etc.  (annual % growth) - WDI,12.681646844751297,0.00038153376213899203
0637: Fixed telephone subscriptions - WDI,12.463198831215674,0.00042839571846704446
0603: CPIA policy and institutions for environmental sustainability rating  (1=low to 6=high) - WDI,11.90456274458948,0.00057648121890856933
0423: CO2 emissions from transport  (% of total fuel combustion) - WDI,11.575932583394664,0.00068680337990839092
0462: Total reserves  (includes gold; current US$) - WDI,11.437012185111675,0.0007396481056321586
0342: PPG; official creditors  (TDS; current US$) - WDI,10.919287528003611,0.00097555140374363635
0606: CPIA fiscal policy rating  (1=low to 6=high) - WDI,10.603812464441884,0.0011553456114215834
0605: CPIA financial sector rating  (1=low to 6=high) - WDI,10.472526749368674,0.0012397402052348174
0371: Energy imports; net  (% of energy use) - WDI,10.390587222160935,0.0012955534909404052
0653: Arms imports  (SIPRI trend indicator values) - WDI,10.334451491578323,0.0013352541951444964
0610: CPIA macroeconomic management rating  (1=low to 6=high) - WDI,10.0992383248379,0.0015154757783454797
0422: CO2 emissions from other sectors; excluding residential buildings and commercial and public services  (% of total fuel combustion) - WDI,9.9726452456398658,0.001622492039100602
0678: Household final consumption expenditure per capita growth  (annual %) - WDI,9.8052991192536734,0.0017758259267396678
0349: Total amount of debt rescheduled  (current US$) - WDI,8.6338572752756999,0.0033533316919834464
0323: Net ODA received per capita  (current US$) - WDI,8.2834488327135496,0.0040610718707513741
0700: Exports of goods and services  (annual % growth) - WDI,7.4033551084410592,0.006590238020642885
0333: Debt service  (PPG and IMF only; % of exports of goods; services and primary income) - WDI,7.0373579614908337,0.0080722233428959633
0339: Multilateral debt service  (TDS; current US$) - WDI,6.4417371420018581,0.011253751722120602
0465: Total reserves minus gold  (current US$) - WDI,6.2230376749137859,0.012723489802239637
0351: Undisbursed external debt; official creditors  (UND; current US$) - WDI,5.8056432911045368,0.016102192868905827
0336: Public and publicly guaranteed debt service  (% of exports of goods; services and primary income) - WDI,5.6137742971654072,0.017953794002521548
0347: PPG; other private creditors  (TDS; current US$) - WDI,5.2655808438729705,0.02189740418769447
0350: Undisbursed external debt; total  (UND; current US$) - WDI,4.6119253167818668,0.031920273913014829
0599: Trademark applications; total - WDI,4.470847744392036,0.034652870263682072
0285: Net financial flows; RDB nonconcessional  (NFL; current US$) - WDI,4.437590515290192,0.035332009812050855
0275: IFC; private nonguaranteed  (NFL; current US$) - WDI,4.2805477777557881,0.038732671654734013
0468: Net domestic credit  (current LCU) - WDI,4.1481939670091217,0.04186531126759304
0482: Inflation; consumer prices  (annual %) - WDI,3.9503081581490442,0.047055821674139416
0334: Debt service on external debt; public and publicly guaranteed (PPG)  (TDS; current US$) - WDI,3.9474448453718329,0.047135725643780109
0370: GDP per unit of energy use  (constant 2011 PPP $ per kg of oil equivalent) - WDI,3.7801306202034319,0.052063133707132697
0369: GDP per unit of energy use  (PPP $ per kg of oil equivalent) - WDI,3.7023098844698277,0.05453812741486546
0286: Net official flows from UN agencies; UNAIDS  (current US$) - WDI,3.6271415657418471,0.057047560718078968
0591: Investment in telecoms with private participation  (current US$) - WDI,3.4992944349349147,0.061601846563912446
0271: Net financial flows; multilateral  (NFL; current US$) - WDI,3.4483429457093933,0.063523480960816503
0362: Electricity production from natural gas sources  (% of total) - WDI,3.3360527058427207,0.067988220469203803
0337: PPG; IBRD  (TDS; current US$) - WDI,3.2908794074755634,0.06987801727076072
0656: Military expenditure  (current LCU) - WDI,3.2310053883837924,0.072470057490047174
0440: Capture fisheries production  (metric tons) - WDI,3.1580754520836618,0.075767583744471775
0463: Total reserves  (% of total external debt) - WDI,2.8378979167221274,0.0922857316483989
0693: Gross national expenditure  (current LCU) - WDI,2.8012963162814417,0.094409768293247931
0667: Household final consumption expenditure; etc.  (current LCU) - WDI,2.7589072052651509,0.096936442758539021
0710: Gross fixed capital formation  (% of GDP) - WDI,2.7049137943860639,0.1002622376724548
0276: PPG; official creditors  (NFL; current US$) - WDI,2.6748556155153058,0.1021676071399459
0682: Final consumption expenditure; etc.  (current LCU) - WDI,2.6264367379805518,0.1053207742124566
0706: Gross fixed capital formation  (current LCU) - WDI,2.5608173298883585,0.10976579780911153
0673: Household final consumption expenditure  (current LCU) - WDI,2.5015616544237673,0.11395758276951934
0421: CO2 emissions from manufacturing industries and construction  (% of total fuel combustion) - WDI,2.4003696435158757,0.12153083362601386
0688: Final consumption expenditure  (current LCU) - WDI,2.3401514360282922,0.12630144127815895
0305: PPG; multilateral  (NTR; current US$) - WDI,1.9633888293613593,0.1613712531100393
0598: Trademark applications; direct resident - WDI,1.8916438652634939,0.16923493761989924
0661: General government final consumption expenditure  (current LCU) - WDI,1.8473948079583391,0.17430389114944236
0470: Claims on private sector  (annual growth as % of broad money) - WDI,1.8336661008634787,0.17591196152146074
0344: PPG; commercial banks  (TDS; current US$) - WDI,1.7162774889325707,0.19038615345903512
0348: PPG; private creditors  (TDS; current US$) - WDI,1.6761372014465861,0.19565033907032581
0432: Population in largest city - WDI,1.5597624201393949,0.21190716778358507
0352: Undisbursed external debt; private creditors  (UND; current US$) - WDI,1.5470012195687284,0.21378528277627137
0698: Exports of goods and services  (current LCU) - WDI,1.503402429140857,0.22035317134332902
0475: Money  (current LCU) - WDI,1.442367359151099,0.22995819820915581
0439: Aquaculture production  (metric tons) - WDI,1.3798531207191114,0.24032436870411306
0335: Public and publicly guaranteed debt service  (% of GNI) - WDI,1.3378116792242769,0.24761603516145878
0327: Debt service on external debt; total  (TDS; current US$) - WDI,1.2320462552272164,0.26719858564784638
0709: Gross fixed capital formation  (constant LCU) - WDI,1.1472687106764941,0.28430480957252674
0670: Household final consumption expenditure; etc.  (constant LCU) - WDI,1.1453710352248092,0.28470328977306242
0676: Household final consumption expenditure  (constant LCU) - WDI,1.1373596149422889,0.28639338836444411
0695: Gross national expenditure  (constant LCU) - WDI,1.1239207820597246,0.28925720774275687
0330: IMF repurchases and charges  (TDS; current US$) - WDI,1.0901201797784341,0.29662342294363259
0331: Debt service on external debt; long-term  (TDS; current US$) - WDI,1.0715400634033754,0.3007752149266309
0343: PPG; bonds  (TDS; current US$) - WDI,0.94966234384154868,0.32997229367781433
0685: Final consumption expenditure; etc.  (constant LCU) - WDI,0.93682943865418167,0.33326043560920626
0690: Final consumption expenditure  (constant LCU) - WDI,0.92640635868262344,0.33596338986298868
0277: PPG; bonds  (NFL; current US$) - WDI,0.91421937526567554,0.33916115278616243
0469: Net foreign assets  (current LCU) - WDI,0.83238037719596203,0.36174097066591071
0473: Broad money to total reserves ratio - WDI,0.76796259056150595,0.38099724461768414
0346: PNG; commercial banks and other creditors  (TDS; current US$) - WDI,0.7494581705529163,0.38679500114133258
0283: PPG; private creditors  (NFL; current US$) - WDI,0.72508990493717518,0.39462387742763516
0312: PPG; other private creditors  (NTR; current US$) - WDI,0.67128696554016698,0.41274163614034942
0478: Money and quasi money  to total reserves ratio (M2) - WDI,0.62972197602754465,0.4275907373353921
0467: Claims on other sectors of the domestic economy  (annual growth as % of broad money) - WDI,0.56446981062891344,0.45259016022649956
0299: Net transfers on external debt; total  (NTR; current US$) - WDI,0.52724750111150032,0.46788679718578619
0332: Debt service on external debt; private nonguaranteed (PNG)  (TDS; current US$) - WDI,0.5230847220853091,0.46964865719279991
0307: PPG; official creditors  (NTR; current US$) - WDI,0.48396324373113847,0.4867471532424964
0471: Broad money  (current LCU) - WDI,0.46713178401147415,0.49442186400272914
0308: PPG; bonds  (NTR; current US$) - WDI,0.39884078564503178,0.52779082762656238
0298: PPG; bilateral concessional  (NTR; current US$) - WDI,0.29737244750885677,0.58562055598220741
0282: PPG; other private creditors  (NFL; current US$) - WDI,0.29149308034885679,0.58935050901804908
0489: Claims on central government; etc.  (% GDP) - WDI,0.2281348236552723,0.63298426975594824
0302: Net transfers on external debt; public and publicly guaranteed (PPG)  (NTR; current US$) - WDI,0.19510652820967794,0.65876773573963221
0701: Exports of goods and services  (constant LCU) - WDI,0.19194439774780211,0.66137027662736103
0278: PPG; commercial banks  (NFL; current US$) - WDI,0.17197687473278986,0.67842387997864517
0313: PPG; private creditors  (NTR; current US$) - WDI,0.16875327928911812,0.68128456823116634
0434: Population in urban agglomerations of more than 1 million - WDI,0.15217810898263709,0.69652138798359808
0273: Net financial flows; others  (NFL; current US$) - WDI,0.13761682783504517,0.71071748460117279
0441: Total fisheries production  (metric tons) - WDI,0.10136385871389454,0.75024616514148057
0664: General government final consumption expenditure  (constant LCU) - WDI,0.090149453378032207,0.76403147118666281
0281: PNG; commercial banks and other creditors  (NFL; current US$) - WDI,0.079738525902375082,0.77769347969756109
0279: Commercial banks and other lending (PPG + PNG)  (NFL; current US$) - WDI,0.067713514607586067,0.79473342826142401
0635: Mobile cellular subscriptions - WDI,0.067081901624840956,0.79567167616002599
0300: Net transfers on external debt; long-term  (NTR; current US$) - WDI,0.063612874334435993,0.80091090012334609
0466: Claims on central government  (annual growth as % of broad money) - WDI,0.057439690905158471,0.8106241674853627
0297: PPG; bilateral  (NTR; current US$) - WDI,0.055727605042669777,0.81341497993353795
0309: PPG; commercial banks  (NTR; current US$) - WDI,0.055402592139647509,0.81394986323106255
0301: Net transfers on external debt; private nonguaranteed (PNG)  (NTR; current US$) - WDI,0.043237257872687104,0.83530917698208573
0476: Money and quasi money (M2)  (current LCU) - WDI,0.043156750990552231,0.83546037731371625
0310: PNG; bonds  (NTR; current US$) - WDI,0.042183504862732209,0.83730000089860523
0280: PNG; bonds  (NFL; current US$) - WDI,0.035719153368242246,0.85012382574522849
0311: PNG; commercial banks and other creditors  (NTR; current US$) - WDI,0.013942868651458188,0.90602113626623093
0329: Total debt service  (% of GNI) - WDI,0.011861184208927001,0.91329010286543932
0481: Consumer price index  (2010 = 100) - WDI,0.0032197240200095103,0.95475826297973687
0345: PNG; bonds  (TDS; current US$) - WDI,0.001978826431133607,0.9645248982288227
0328: Total debt service  (% of exports of goods; services and primary income) - WDI,0.00084884761731508415,0.9767610501471653
0731: Agriculture; value added  (current US$) - WDI,0.00019185824333065268,0.98895058084503773
0303: PPG; IBRD  (NTR; current US$) - WDI,1.0071213388417898e-05,0.99746835221580132
