808,score,p-value
0588: Time required to build a warehouse  (days) - WDI,12.286938630048228,0.00046719742371403188
0348: PPG; private creditors  (TDS; current US$) - WDI,12.263898710986318,0.00047296163970140951
0332: Debt service on external debt; private nonguaranteed (PNG)  (TDS; current US$) - WDI,12.260510947987241,0.00047381524110923868
0328: Total debt service  (% of exports of goods; services and primary income) - WDI,12.199271207696167,0.00048951677104514435
0421: CO2 emissions from manufacturing industries and construction  (% of total fuel combustion) - WDI,12.160727607411665,0.00049966766023118534
0613: CPIA property rights and rule-based governance rating  (1=low to 6=high) - WDI,12.149484732414122,0.00050266847197577525
0285: Net financial flows; RDB nonconcessional  (NFL; current US$) - WDI,12.078446184430405,0.00052205486521268295
0336: Public and publicly guaranteed debt service  (% of exports of goods; services and primary income) - WDI,12.054166612965387,0.00052885257485835613
0281: PNG; commercial banks and other creditors  (NFL; current US$) - WDI,11.749178276214913,0.00062226732696163889
0669: Household final consumption expenditure; etc.  (annual % growth) - WDI,11.714375921608525,0.00063393672042129335
0422: CO2 emissions from other sectors; excluding residential buildings and commercial and public services  (% of total fuel combustion) - WDI,11.654388663489406,0.00065457254734364162
0279: Commercial banks and other lending (PPG + PNG)  (NFL; current US$) - WDI,11.393277608739654,0.00075261166661678329
0343: PPG; bonds  (TDS; current US$) - WDI,11.371661539152587,0.00076136532429715614
0275: IFC; private nonguaranteed  (NFL; current US$) - WDI,11.068229557857448,0.00089569855001233689
0607: CPIA gender equality rating  (1=low to 6=high) - WDI,10.968294127900631,0.00094500357700528126
0340: Multilateral debt service  (% of public and publicly guaranteed debt service) - WDI,10.475012799288624,0.0012317649986821851
0478: Money and quasi money  to total reserves ratio (M2) - WDI,10.380634176250465,0.0012959642783480661
0301: Net transfers on external debt; private nonguaranteed (PNG)  (NTR; current US$) - WDI,10.156439220280452,0.0014624066372025235
0345: PNG; bonds  (TDS; current US$) - WDI,10.027040344026361,0.0015681746582911936
0299: Net transfers on external debt; total  (NTR; current US$) - WDI,9.9635941530425463,0.0016228357678509529
0460: Domestic credit to private sector by banks  (% of GDP) - WDI,9.9583201857044816,0.0016274655500431734
0311: PNG; commercial banks and other creditors  (NTR; current US$) - WDI,9.8484328568099677,0.0017270378783227833
0349: Total amount of debt rescheduled  (current US$) - WDI,9.7520356096873329,0.0018194656369197059
0300: Net transfers on external debt; long-term  (NTR; current US$) - WDI,9.7074239723311671,0.0018639236186775029
0462: Total reserves  (includes gold; current US$) - WDI,9.5805681688956899,0.0019964616951480261
0473: Broad money to total reserves ratio - WDI,9.2579934500639833,0.0023782665258764582
0305: PPG; multilateral  (NTR; current US$) - WDI,9.0129416122646671,0.0027172815275840426
0273: Net financial flows; others  (NFL; current US$) - WDI,8.8531536844385172,0.0029644188566530969
0276: PPG; official creditors  (NFL; current US$) - WDI,8.8528961818726373,0.0029648350420625452
0330: IMF repurchases and charges  (TDS; current US$) - WDI,8.582133496347895,0.0034370740484884772
0439: Aquaculture production  (metric tons) - WDI,8.0601829310973603,0.0045751565673920972
0277: PPG; bonds  (NFL; current US$) - WDI,7.8500594898235603,0.0051357487602123183
0329: Total debt service  (% of GNI) - WDI,7.7538883440882582,0.0054152380234869062
0710: Gross fixed capital formation  (% of GDP) - WDI,7.6163539343868649,0.0058421579046010414
0616: CPIA efficiency of revenue mobilization rating  (1=low to 6=high) - WDI,7.1776269804244617,0.0074483804623472023
0463: Total reserves  (% of total external debt) - WDI,7.1090186336433323,0.0077376752402697471
0286: Net official flows from UN agencies; UNAIDS  (current US$) - WDI,6.9190631325928225,0.0086001601807404616
0283: PPG; private creditors  (NFL; current US$) - WDI,6.7392618748226178,0.0095073272006579324
0623: Periodicity and timeliness assessment of statistical capacity  (scale 0 - 100) - WDI,6.5137048784358305,0.01078577332169342
0612: CPIA equity of public resource use rating  (1=low to 6=high) - WDI,6.4145344079750783,0.011402499380628936
0604: CPIA quality of budgetary and financial management rating  (1=low to 6=high) - WDI,6.2001067433319825,0.012862988117127076
0622: Overall level of statistical capacity  (scale 0 - 100) - WDI,6.1679260590588099,0.013098230769226355
0280: PNG; bonds  (NFL; current US$) - WDI,5.9906084554195793,0.014476257375534958
0335: Public and publicly guaranteed debt service  (% of GNI) - WDI,5.8683834175276619,0.015512381647248982
0465: Total reserves minus gold  (current US$) - WDI,5.8410604757393116,0.015754282449450784
0371: Energy imports; net  (% of energy use) - WDI,5.8186983981395786,0.01595515654282692
0698: Exports of goods and services  (current LCU) - WDI,4.7407047896397616,0.029585227330137721
0310: PNG; bonds  (NTR; current US$) - WDI,4.7152909777079328,0.03002444830424433
0663: General government final consumption expenditure  (annual % growth) - WDI,4.6796181769973977,0.030652479365651471
0667: Household final consumption expenditure; etc.  (current LCU) - WDI,4.1894071174162297,0.040820837678263368
0700: Exports of goods and services  (annual % growth) - WDI,4.1799048360230451,0.0410497701894093
0441: Total fisheries production  (metric tons) - WDI,4.1133545559241096,0.042691445027389599
0673: Household final consumption expenditure  (current LCU) - WDI,4.1131267758671353,0.042697181081876097
0701: Exports of goods and services  (constant LCU) - WDI,4.0909730140946587,0.043258961031736348
0470: Claims on private sector  (annual growth as % of broad money) - WDI,4.0069517598062649,0.045461353060374798
0682: Final consumption expenditure; etc.  (current LCU) - WDI,3.9606168884796316,0.046726177161078082
0693: Gross national expenditure  (current LCU) - WDI,3.9040954420849188,0.048319539121348017
0688: Final consumption expenditure  (current LCU) - WDI,3.8756745194423012,0.049142325021175222
0654: Armed forces personnel; total - WDI,3.8634971210759073,0.049499380056980666
0670: Household final consumption expenditure; etc.  (constant LCU) - WDI,3.7145441837954825,0.054096001173586719
0706: Gross fixed capital formation  (current LCU) - WDI,3.7101090788353477,0.054239612532743529
0676: Household final consumption expenditure  (constant LCU) - WDI,3.7100045808589637,0.054243001111390375
0695: Gross national expenditure  (constant LCU) - WDI,3.5550481208439804,0.059523913503169053
0606: CPIA fiscal policy rating  (1=low to 6=high) - WDI,3.5473420333228276,0.059800412590737491
0469: Net foreign assets  (current LCU) - WDI,3.5017468322220382,0.061464630642037076
0308: PPG; bonds  (NTR; current US$) - WDI,3.4936557954928844,0.06176507207282287
0709: Gross fixed capital formation  (constant LCU) - WDI,3.480953939907792,0.062239887128577656
0611: CPIA quality of public administration rating  (1=low to 6=high) - WDI,3.4512049151318629,0.06336725201237782
0685: Final consumption expenditure; etc.  (constant LCU) - WDI,3.4418108632645028,0.063727757550836317
0690: Final consumption expenditure  (constant LCU) - WDI,3.4325730865774027,0.064084401106481254
0423: CO2 emissions from transport  (% of total fuel combustion) - WDI,3.3617423533171462,0.066890840630976556
0615: CPIA public sector management and institutions cluster average  (1=low to 6=high) - WDI,3.3434331878443015,0.067637455811098854
0433: Population in the largest city  (% of urban population) - WDI,3.216967431059194,0.073044669332640449
0603: CPIA policy and institutions for environmental sustainability rating  (1=low to 6=high) - WDI,3.1523876353451277,0.075983208894614226
0637: Fixed telephone subscriptions - WDI,3.0918397011367778,0.078854043095469548
0656: Military expenditure  (current LCU) - WDI,2.9603947521635816,0.085497265498935354
0605: CPIA financial sector rating  (1=low to 6=high) - WDI,2.7744871116409162,0.095949616362787454
0609: IDA resource allocation index  (1=low to 6=high) - WDI,2.7695116208402384,0.096247801175310871
0307: PPG; official creditors  (NTR; current US$) - WDI,2.7026642465989372,0.10035361134595089
0655: Armed forces personnel  (% of total labor force) - WDI,2.6891162233128925,0.10120884284388319
0302: Net transfers on external debt; public and publicly guaranteed (PPG)  (NTR; current US$) - WDI,2.6838024917810226,0.10154645090025023
0661: General government final consumption expenditure  (current LCU) - WDI,2.6362483198870779,0.10462329729580959
0278: PPG; commercial banks  (NFL; current US$) - WDI,2.6050406369088734,0.10669796598682028
0600: CPIA business regulatory environment rating  (1=low to 6=high) - WDI,2.2385342872839966,0.134782093688363
0624: Source data assessment of statistical capacity  (scale 0 - 100) - WDI,2.171167453280531,0.14079256178544602
0608: CPIA building human resources rating  (1=low to 6=high) - WDI,2.1545698309191574,0.14231922893250734
0313: PPG; private creditors  (NTR; current US$) - WDI,2.1224251388344895,0.14532922651875385
0370: GDP per unit of energy use  (constant 2011 PPP $ per kg of oil equivalent) - WDI,2.0888253702087409,0.1485524618180746
0369: GDP per unit of energy use  (PPP $ per kg of oil equivalent) - WDI,2.0407068766079095,0.15331024433701471
0664: General government final consumption expenditure  (constant LCU) - WDI,1.8564474464289349,0.17320413711251467
0601: CPIA debt policy rating  (1=low to 6=high) - WDI,1.8247368992890651,0.17691856348088247
0312: PPG; other private creditors  (NTR; current US$) - WDI,1.6618412498552568,0.19751890222792062
0597: Trademark applications; direct nonresident - WDI,1.6037730487576238,0.20553156739804357
0303: PPG; IBRD  (NTR; current US$) - WDI,1.3418202856479451,0.24686535455333522
0476: Money and quasi money (M2)  (current LCU) - WDI,1.276583837153576,0.25868422786751449
0635: Mobile cellular subscriptions - WDI,1.1540746628589795,0.28284036154915787
0602: CPIA economic management cluster average  (1=low to 6=high) - WDI,1.1490321999689583,0.28389410913642316
0297: PPG; bilateral  (NTR; current US$) - WDI,1.1132747147808604,0.29151140092522154
0489: Claims on central government; etc.  (% GDP) - WDI,1.0975464038062979,0.29494445480464415
0618: CPIA structural policies cluster average  (1=low to 6=high) - WDI,1.014066916022383,0.31406450759862103
0471: Broad money  (current LCU) - WDI,0.97829095517355324,0.32275272512165887
0440: Capture fisheries production  (metric tons) - WDI,0.96948157856865325,0.32494052300317722
0359: Electricity production from oil; gas and coal sources  (% of total) - WDI,0.80257098572870822,0.37044439825036857
0309: PPG; commercial banks  (NTR; current US$) - WDI,0.65364886711835624,0.41891690965454409
0432: Population in largest city - WDI,0.64301419023112116,0.4227262176205453
0482: Inflation; consumer prices  (annual %) - WDI,0.60663354187121388,0.43615952906124023
0481: Consumer price index  (2010 = 100) - WDI,0.38486893906374914,0.53508666906878655
0467: Claims on other sectors of the domestic economy  (annual growth as % of broad money) - WDI,0.36977042959444523,0.54320538665911133
0358: Electricity production from coal sources  (% of total) - WDI,0.36362655744218525,0.54657422004427336
0282: PPG; other private creditors  (NFL; current US$) - WDI,0.35994112269913886,0.54861370517108887
0599: Trademark applications; total - WDI,0.2979832049390404,0.58521651522466667
0475: Money  (current LCU) - WDI,0.25741429994393972,0.61196369481932111
0653: Arms imports  (SIPRI trend indicator values) - WDI,0.23749284880734522,0.62608155986283442
0468: Net domestic credit  (current LCU) - WDI,0.21949977600368831,0.63947749604819726
0621: Methodology assessment of statistical capacity  (scale 0 - 100) - WDI,0.20244864213510633,0.65280523321385919
0434: Population in urban agglomerations of more than 1 million - WDI,0.15781942604967059,0.69121873856724048
0598: Trademark applications; direct resident - WDI,0.090472037861112228,0.76361230661387602
0546: Public credit registry coverage  (% of adults) - WDI,0.054639146276618082,0.81520524690277907
0298: PPG; bilateral concessional  (NTR; current US$) - WDI,0.015410420978875006,0.90121916705469052
0466: Claims on central government  (annual growth as % of broad money) - WDI,0.012567576786111772,0.91075236706626095
0610: CPIA macroeconomic management rating  (1=low to 6=high) - WDI,0.0019193792795467507,0.96506009231499035
0657: Military expenditure  (% of GDP) - WDI,0.00048823474794329485,0.98237377438708451
