X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
2718N: External Intervention - Fund for Peace,0487: Real interest rate  (%) - WDI,0.17218,0.14199921,0.08858,0.16841,5.9541965,0.17372617
2718N: External Intervention - Fund for Peace,1355: Fuel imports  (% of merchandise imports) - WDI,0.17211,0.1569152,0.11816001,0.16885,6.087463,0.12326719
2718N: External Intervention - Fund for Peace,1394: Merchandise exports to low- and middle-income economies in Middle East & North Africa  (% of total merchandise exports) - WDI,0.17181,0.15215889,0.09808,0.16905,6.2094536,0.14018242
2718N: External Intervention - Fund for Peace,0774: Adjusted savings: natural resources depletion  (% of GNI) - WDI,0.1718,0.12877044,0.05856,0.1718,6.169925,0.2074357
2718N: External Intervention - Fund for Peace,0464: Total reserves in months of imports - WDI,0.17103,0.1612988,0.038210005,0.1679,6.169925,0.09864689
2718N: External Intervention - Fund for Peace,0663: General government final consumption expenditure  (annual % growth) - WDI,0.17089,0.16521122,0.09961,0.16785,6.087463,0.07535777
2718N: External Intervention - Fund for Peace,1141: Employment to population ratio; ages 15-24; total (%)  (modeled ILO estimate) - WDI,0.17064,0.17023917,0.10873,0.17064,6.2094536,0.02002107
2718N: External Intervention - Fund for Peace,1097: Out-of-pocket health expenditure  (% of private expenditure on health) - WDI,0.17051,0.14689855,0.105969995,0.17051,6.2479277,0.15366015
2718N: External Intervention - Fund for Peace,1364: Merchandise imports from low- and middle-income economies in East Asia & Pacific  (% of total merchandise imports) - WDI,0.16972,0.14945601,0.111719996,0.16972,6.044394,0.14235161
2718N: External Intervention - Fund for Peace,1363: Merchandise imports from low- and middle-income economies outside region  (% of total merchandise imports) - WDI,0.16921,0.16598263,0.104040004,0.16921,6.129283,0.056809958
2718N: External Intervention - Fund for Peace,0790: Inflation; GDP deflator  (annual %) - WDI,0.16839,0.12684065,0.06931001,0.16575,6.2479277,0.20383659
2718N: External Intervention - Fund for Peace,1215: Labor force participation rate; male (% of male population ages 15+)  (modeled ILO estimate) - WDI,0.16833,0.114464715,0.081690006,0.16655,6.2479277,0.23208897
2718N: External Intervention - Fund for Peace,1366: Merchandise imports from low- and middle-income economies in Latin America & the Caribbean  (% of total merchandise imports) - WDI,0.16825,0.16821608,0.10094,0.16491,6.129283,-0.00582393
2718N: External Intervention - Fund for Peace,0842: Net income from abroad  (current LCU) - WDI,0.16789,0.16761093,0.10147,0.16524,6.2094536,-0.016705152
2718N: External Intervention - Fund for Peace,0058: Technical cooperation grants  (BoP; current US$) - WDI,0.1674,0.1673551,0.12295,0.16371,6.0,-0.0067009567
2718N: External Intervention - Fund for Peace,0034: Insurance and financial services  (% of service imports; BoP) - WDI,0.16711,0.1619147,0.12538,0.16711,6.129283,-0.07207835
2718N: External Intervention - Fund for Peace,0421: CO2 emissions from manufacturing industries and construction  (% of total fuel combustion) - WDI,0.16701,0.1666388,0.110379994,0.16407,6.044394,0.019266281
2718N: External Intervention - Fund for Peace,1327: Merchandise trade  (% of GDP) - WDI,0.16643,0.12513734,0.09698,0.16359,6.2479277,-0.20320594
2718N: External Intervention - Fund for Peace,0713: Changes in inventories  (constant LCU) - WDI,0.16606,0.1660238,0.12607,0.16606,6.0,-0.006016107
2718N: External Intervention - Fund for Peace,1320: International tourism; receipts  (% of total exports) - WDI,0.16554,0.12753448,0.09267999,0.16249,6.169925,0.19495001
2718N: External Intervention - Fund for Peace,0419: CO2 emissions from residential buildings and commercial and public services  (% of total fuel combustion) - WDI,0.16514,0.15003498,0.10063,0.16139,6.044394,-0.1229025
2718N: External Intervention - Fund for Peace,0097: Net bilateral aid flows from DAC donors; France  (current US$) - WDI,0.16487,0.16429298,0.11531,0.16487,5.9541965,0.024021279
2718N: External Intervention - Fund for Peace,1204: Labor force participation rate for ages 15-24; male (%)  (modeled ILO estimate) - WDI,0.16397,0.16074103,0.114439994,0.16162,6.2479277,0.05682395
2718N: External Intervention - Fund for Peace,0475: Money  (current LCU) - WDI,0.16383,0.16136092,0.1195,0.1603,6.087463,-0.049689885
2718N: External Intervention - Fund for Peace,0793: Discrepancy in expenditure estimate of GDP  (constant LCU) - WDI,0.1637,0.16187564,0.13288,0.1637,6.0,0.042712647
2718N: External Intervention - Fund for Peace,0771: Adjusted savings: energy depletion  (% of GNI) - WDI,0.16356,0.16200538,0.1071,0.16356,6.2094536,0.03942875
2718N: External Intervention - Fund for Peace,0725: Imports of goods and services  (% of GDP) - WDI,0.16282,0.16279192,0.13362,0.1601,6.2094536,0.005298496
2718N: External Intervention - Fund for Peace,1040: Immunization; DPT  (% of children ages 12-23 months) - WDI,0.16215,-0.017600343,0.028809994,0.16215,4.4594316,-0.42396975
2718N: External Intervention - Fund for Peace,1208: Labor force participation rate; male (% of male population ages 15-64)  (modeled ILO estimate) - WDI,0.16062,0.14660423,0.118750006,0.15889,6.2479277,-0.11838825
2718N: External Intervention - Fund for Peace,0770: Adjusted savings: energy depletion  (current US$) - WDI,0.1602,0.12946159,0.09866,0.1602,6.2479277,-0.17532372
2718N: External Intervention - Fund for Peace,0474: Broad money growth  (annual %) - WDI,0.15957,0.11792992,0.11613999,0.15679,6.087463,0.20405899
2718N: External Intervention - Fund for Peace,0717: Gross capital formation  (annual % growth) - WDI,0.15929,0.14933828,0.119430006,0.15574,6.087463,0.09975834
2718N: External Intervention - Fund for Peace,1365: Merchandise imports from low- and middle-income economies in Europe & Central Asia  (% of total merchandise imports) - WDI,0.15911,0.09186927,0.05167999,0.15911,5.9541965,0.25930816
2718N: External Intervention - Fund for Peace,0763: Adjusted savings: carbon dioxide damage  (% of GNI) - WDI,0.15902,0.1538068,0.041989997,0.15902,6.169925,0.07220252
2718N: External Intervention - Fund for Peace,0826: GNI growth  (annual %) - WDI,0.15883,0.13910015,0.07968,0.15568,6.087463,0.14046301
2718N: External Intervention - Fund for Peace,0466: Claims on central government  (annual growth as % of broad money) - WDI,0.1582,0.15819962,0.117079996,0.15538,6.087463,6.0994783E-4
2718N: External Intervention - Fund for Peace,0621: Methodology assessment of statistical capacity  (scale 0 - 100) - WDI,0.15759,-0.09540242,0.037880003,0.15759,5.857981,-0.5029835
2718N: External Intervention - Fund for Peace,0669: Household final consumption expenditure; etc.  (annual % growth) - WDI,0.15736,0.14970224,0.0833,0.15736,6.044394,0.087508656
2718N: External Intervention - Fund for Peace,0764: Adjusted savings: net forest depletion  (current US$) - WDI,0.15687,0.15680577,0.09777999,0.15687,6.2094536,0.00801378
2718N: External Intervention - Fund for Peace,0090: Net bilateral aid flows from DAC donors; European Union institutions  (current US$) - WDI,0.1565,0.15275848,0.10005,0.15339,6.0,0.061167933
2718N: External Intervention - Fund for Peace,0479: Money and quasi money growth  (annual %) - WDI,0.15582,0.118471205,0.111269996,0.15582,6.087463,0.19325836
2718N: External Intervention - Fund for Peace,0579: Start-up procedures to register a business  (number) - WDI,0.1556,0.061560556,0.016489998,0.1556,5.643856,0.3066585
2718N: External Intervention - Fund for Peace,1357: Insurance and financial services  (% of commercial service imports) - WDI,0.15515,0.152138,0.12243,0.15515,6.129283,-0.05488166
2718N: External Intervention - Fund for Peace,0730: Trade  (% of GDP) - WDI,0.15492,0.12597503,0.10149,0.15232,6.2094536,-0.1701322
2718N: External Intervention - Fund for Peace,0768: Adjusted savings: mineral depletion  (current US$) - WDI,0.15467,0.123957835,0.08158,0.15467,6.2479277,-0.17524886
2718N: External Intervention - Fund for Peace,0684: Final consumption expenditure; etc.  (annual % growth) - WDI,0.15438,0.13991003,0.06937999,0.15128,6.087463,0.12029119
2718N: External Intervention - Fund for Peace,0657: Military expenditure  (% of GDP) - WDI,0.15284,0.14172707,0.11501001,0.15016,6.129283,0.10541788
2718N: External Intervention - Fund for Peace,0719: Gross capital formation  (% of GDP) - WDI,0.15209,0.15091884,0.09699,0.15209,6.169925,-0.034222193
2718N: External Intervention - Fund for Peace,1379: Export volume index  (2000 = 100) - WDI,0.1514,0.14879869,0.06952,0.14904,6.2479277,0.051003054
2718N: External Intervention - Fund for Peace,0777: Adjusted savings: net national savings  (% of GNI) - WDI,0.15124,0.15115885,0.10904001,0.14844,6.087463,-0.009008201
2718N: External Intervention - Fund for Peace,0708: Gross fixed capital formation  (annual % growth) - WDI,0.15049,0.13883929,0.09885,0.15049,6.044394,0.107938476
2718N: External Intervention - Fund for Peace,1326: International tourism; expenditures  (% of total imports) - WDI,0.14982,0.14964792,0.08538,0.14693,6.169925,0.013117623
2718N: External Intervention - Fund for Peace,0799: Mineral rents  (% of GDP) - WDI,0.14925,0.13890854,0.0867,0.14683,6.2479277,0.10169303
2718N: External Intervention - Fund for Peace,0093: Net bilateral aid flows from DAC donors; Germany  (current US$) - WDI,0.14901,0.14214684,0.08996,0.14901,5.9541965,0.082844175
2718N: External Intervention - Fund for Peace,1378: Net barter terms of trade index  (2000 = 100) - WDI,0.14803,0.14544597,0.094119996,0.1454,6.2479277,0.0508333
2718N: External Intervention - Fund for Peace,0769: Adjusted savings: mineral depletion  (% of GNI) - WDI,0.1479,0.13567704,0.08936,0.14539,6.2479277,0.110557534
2718N: External Intervention - Fund for Peace,1353: Agricultural raw materials imports  (% of merchandise imports) - WDI,0.14624,0.1441691,0.116189994,0.14624,6.044394,0.045507047
2718N: External Intervention - Fund for Peace,0678: Household final consumption expenditure per capita growth  (annual %) - WDI,0.14602,0.142141,0.07708,0.1425,6.044394,0.06228163
2718N: External Intervention - Fund for Peace,0746: Industry; value added  (annual % growth) - WDI,0.14601,0.12509444,0.10221,0.1435,6.169925,0.14462209
2718N: External Intervention - Fund for Peace,1255: Unemployment; female (% of female labor force)  (modeled ILO estimate) - WDI,0.14571,0.1345043,0.09808001,0.14571,6.2094536,0.10585698
2718N: External Intervention - Fund for Peace,0710: Gross fixed capital formation  (% of GDP) - WDI,0.14538,0.14274338,0.08318001,0.14306,6.169925,-0.051348105
2718N: External Intervention - Fund for Peace,0734: Agriculture; value added  (annual % growth) - WDI,0.14316,0.13985094,0.11285,0.14029,6.169925,0.05752437
2718N: External Intervention - Fund for Peace,1367: Merchandise imports from low- and middle-income economies in Middle East & North Africa  (% of total merchandise imports) - WDI,0.14315,0.1049732,0.08714,0.14056,6.2094536,0.19538887
2718N: External Intervention - Fund for Peace,0780: Adjusted net national income  (annual % growth) - WDI,0.1429,0.1360028,0.082710005,0.1429,6.044394,0.08304944
2718N: External Intervention - Fund for Peace,1373: Import value index  (2000 = 100) - WDI,0.14179,0.102114275,0.05162,0.13929,6.2479277,0.19918767
2718N: External Intervention - Fund for Peace,1771: Primary energy supply - TOT (TOE_1000USD) - OECD,0.14157,0.12144698,0.072330005,0.14157,6.0,0.14185563
2718N: External Intervention - Fund for Peace,2773: Merchandise trade-Exports-Total merchandise (Volume index - Previous year = 100) - WTO,0.14153,0.13965522,0.10701001,0.13941,6.2479277,0.04329888
2718N: External Intervention - Fund for Peace,0675: Household final consumption expenditure  (annual % growth) - WDI,0.14122,0.13224763,0.072270006,0.13842,6.087463,0.094722666
2718N: External Intervention - Fund for Peace,0803: GDP growth  (annual %) - WDI,0.14086,0.12645875,0.073740005,0.13814,6.2479277,0.12000523
2718N: External Intervention - Fund for Peace,0061: Communications; computer; etc.  (% of service exports; BoP) - WDI,0.14073,0.14046255,0.09067999,0.14073,6.129283,-0.016353935
2718N: External Intervention - Fund for Peace,1400: Export value index  (2000 = 100) - WDI,0.13971,0.13186221,0.067949995,0.1374,6.2479277,0.08858771
2718N: External Intervention - Fund for Peace,0700: Exports of goods and services  (annual % growth) - WDI,0.13814,0.13189156,0.10148999,0.13814,6.087463,0.07904702
2718N: External Intervention - Fund for Peace,0783: Adjusted net national income per capita  (annual % growth) - WDI,0.13764,0.13484906,0.09303,0.13764,6.044394,0.05282936
2718N: External Intervention - Fund for Peace,0030: Trade in services  (% of GDP) - WDI,0.13725,0.13605396,0.10660001,0.13725,6.129283,-0.0345839
2718N: External Intervention - Fund for Peace,0027: Livestock production index  (2004-2006 = 100) - WDI,0.13687,0.11122743,0.042379998,0.13687,6.2479277,0.16013296
2718N: External Intervention - Fund for Peace,2774: Merchandise trade-Imports-Total merchandise (Unit value index - Prev. year = 100) - WTO,0.13684,0.1318625,0.11558,0.13506,6.2479277,0.07055133
2718N: External Intervention - Fund for Peace,0833: GNI per capita growth  (annual %) - WDI,0.13452,0.12666738,0.07324,0.1314,6.087463,0.08861494
2718N: External Intervention - Fund for Peace,0811: GDP per capita growth  (annual %) - WDI,0.13383,0.1301059,0.08452,0.13119,6.2479277,0.061025426
2718N: External Intervention - Fund for Peace,0624: Source data assessment of statistical capacity  (scale 0 - 100) - WDI,0.13328,-0.037475586,0.015040003,0.13328,4.321928,-0.41322583
2718N: External Intervention - Fund for Peace,0025: Crop production index  (2004-2006 = 100) - WDI,0.13304,0.11420657,0.09617999,0.13304,6.2479277,0.13723494
2718N: External Intervention - Fund for Peace,0026: Food production index  (2004-2006 = 100) - WDI,0.13045,0.103087515,0.06138,0.13045,6.2479277,0.16541608
2718N: External Intervention - Fund for Peace,0723: Imports of goods and services  (annual % growth) - WDI,0.1271,0.12423299,0.09120001,0.1271,6.087463,0.05354449
2718N: External Intervention - Fund for Peace,0470: Claims on private sector  (annual growth as % of broad money) - WDI,0.12631,0.12600708,0.10622001,0.12631,6.087463,-0.017404655
2718N: External Intervention - Fund for Peace,1259: Unemployment; total (% of total labor force)  (modeled ILO estimate) - WDI,0.12538,0.12279814,0.08333999,0.12538,6.2094536,0.05081197
2718N: External Intervention - Fund for Peace,1328: Import volume index  (2000 = 100) - WDI,0.12458,0.09708962,0.03977,0.12219,6.2479277,0.16580224
2718N: External Intervention - Fund for Peace,0489: Claims on central government; etc.  (% GDP) - WDI,0.12323,0.12310184,0.08708,0.12323,6.169925,0.011320994
2718N: External Intervention - Fund for Peace,0540: Business extent of disclosure index  (0=less disclosure to 10=more disclosure) - WDI,0.11707,0.04603134,0.039529998,0.11707,4.5849624,-0.26653078
2718N: External Intervention - Fund for Peace,0740: Manufacturing; value added  (annual % growth) - WDI,0.11574,0.109717846,0.09032,0.1131,6.129283,0.077602535
2718N: External Intervention - Fund for Peace,0589: Procedures to build a warehouse  (number) - WDI,0.11521,0.09989949,0.0366,0.10666,6.169925,0.123735614
2718N: External Intervention - Fund for Peace,2775: Merchandise trade-Imports-Total merchandise (Value index - Previous year = 100) - WTO,0.1149,0.10750866,0.0808,0.1149,6.2479277,0.085972905
2718N: External Intervention - Fund for Peace,0878: Compulsory education; duration  (years) - WDI,0.11278,-0.008549698,0.018069997,0.1094,5.3923173,-0.34832412
2718N: External Intervention - Fund for Peace,1257: Unemployment; male (% of male labor force)  (modeled ILO estimate) - WDI,0.11173,0.11130552,0.07278,0.11173,6.2094536,0.020603038
2718N: External Intervention - Fund for Peace,2772: Merchandise trade-Exports-Total merchandise (Value index - Previous year = 100) - WTO,0.11096,0.10834187,0.07873,0.11096,6.2479277,0.05116764
2718N: External Intervention - Fund for Peace,0072: Foreign direct investment; net inflows  (% of GDP) - WDI,0.10997,0.10775738,0.087330006,0.10742,6.2479277,-0.04703849
2718N: External Intervention - Fund for Peace,2771: Merchandise trade-Exports-Total merchandise (Unit value index - Prev. year = 100) - WTO,0.10649,0.10164884,0.08162,0.10457,6.2479277,0.06957845
2718N: External Intervention - Fund for Peace,2776: Merchandise trade-Imports-Total merchandise (Volume index - Previous year = 100) - WTO,0.10638,0.10155933,0.07159,0.10432,6.2479277,0.06943104
2718N: External Intervention - Fund for Peace,0789: Coal rents  (% of GDP) - WDI,0.10567,0.10562172,0.07093,0.10379,6.2479277,-0.006948306
2718N: External Intervention - Fund for Peace,0623: Periodicity and timeliness assessment of statistical capacity  (scale 0 - 100) - WDI,0.09413,0.01927416,0.02457,0.09413,6.0,-0.27359796
2718N: External Intervention - Fund for Peace,0576: Procedures to register property  (number) - WDI,0.07774,0.0019828752,0.021339998,0.07774,6.0,0.27524012
2718N: External Intervention - Fund for Peace,1091: Tuberculosis treatment success rate  (% of new cases) - WDI,0.07314,0.056443192,0.030910004,0.06584,6.169925,0.12921615
2718N: External Intervention - Fund for Peace,0883: Preprimary education; duration  (years) - WDI,0.05271,0.050963208,0.01873,0.04302,5.044394,0.041794628
2718N: External Intervention - Fund for Peace,0895: Primary education; duration  (years) - WDI,0.04863,0.048625264,0.011519998,0.04144,5.044394,0.0021757341
2718N: External Intervention - Fund for Peace,0938: Lower secondary school starting age  (years) - WDI,0.04767,0.046462476,0.0101,0.04024,5.7813597,0.034749452
2718N: External Intervention - Fund for Peace,0942: Secondary education; duration  (years) - WDI,0.04599,0.04281361,0.011829998,0.03761,4.169925,-0.056359492
2718N: External Intervention - Fund for Peace,0891: Primary school starting age  (years) - WDI,0.02827,0.025502123,0.014400001,0.02212,5.044394,0.05261062
