2718,score,p-value
0362: Electricity production from natural gas sources  (% of total) - WDI,21.398331415261293,4.0729997950649717e-06
0427: Population density  (people per sq. km of land area) - WDI,20.474030908854004,6.5521891976322155e-06
0589: Procedures to build a warehouse  (number) - WDI,19.38002120994912,1.1519268995695624e-05
0359: Electricity production from oil; gas and coal sources  (% of total) - WDI,18.010038805898937,2.3408046114793946e-05
0588: Time required to build a warehouse  (days) - WDI,17.706895267445354,2.7395569899194091e-05
0460: Domestic credit to private sector by banks  (% of GDP) - WDI,17.378041597539347,3.2498652180558554e-05
0606: CPIA fiscal policy rating  (1=low to 6=high) - WDI,16.757067922209362,4.4892312525665337e-05
0420: CO2 emissions from electricity and heat production; total  (% of total fuel combustion) - WDI,14.108555765362375,0.00017958094914645269
0684: Final consumption expenditure; etc.  (annual % growth) - WDI,14.040707890499831,0.00018611066404824734
0691: Gross national expenditure deflator  (base year varies by country) - WDI,12.644529650013002,0.00038911458714137114
0306: PPG; multilateral concessional  (NTR; current US$) - WDI,12.515322048049885,0.00041671094372352081
0439: Aquaculture production  (metric tons) - WDI,12.151283381289216,0.00050557870263576654
0272: PPG; multilateral concessional  (NFL; current US$) - WDI,12.10112006514062,0.00051924312319500505
0333: Debt service  (PPG and IMF only; % of exports of goods; services and primary income) - WDI,11.571170023537515,0.0006885502182557195
0708: Gross fixed capital formation  (annual % growth) - WDI,10.506432972264049,0.0012173634718174594
0349: Total amount of debt rescheduled  (current US$) - WDI,10.495970575803057,0.0012242242262657875
0464: Total reserves in months of imports - WDI,9.55674481971662,0.0020311686425887815
0336: Public and publicly guaranteed debt service  (% of exports of goods; services and primary income) - WDI,8.943868460171581,0.0028322768325033791
0675: Household final consumption expenditure  (annual % growth) - WDI,8.6001428658067383,0.0034155886183978058
0657: Military expenditure  (% of GDP) - WDI,8.5375223158841873,0.0035343637817918305
0591: Investment in telecoms with private participation  (current US$) - WDI,8.3005422918962832,0.0040232494785026112
0299: Net transfers on external debt; total  (NTR; current US$) - WDI,8.1290137385920627,0.0044196528677912551
0345: PNG; bonds  (TDS; current US$) - WDI,7.5409528415806673,0.0061078344454459678
0327: Debt service on external debt; total  (TDS; current US$) - WDI,7.1235746846292729,0.0076949182422405933
0610: CPIA macroeconomic management rating  (1=low to 6=high) - WDI,6.8769318007957763,0.0088255239316817561
0423: CO2 emissions from transport  (% of total fuel combustion) - WDI,6.7271609462063067,0.0095938341905412224
0669: Household final consumption expenditure; etc.  (annual % growth) - WDI,6.7041949146545692,0.0097175755238687947
0603: CPIA policy and institutions for environmental sustainability rating  (1=low to 6=high) - WDI,6.3275970742980068,0.011997656735481541
0331: Debt service on external debt; long-term  (TDS; current US$) - WDI,6.320959632976062,0.012042441096592011
0332: Debt service on external debt; private nonguaranteed (PNG)  (TDS; current US$) - WDI,6.0585003697960227,0.013958460231106839
0665: General government final consumption expenditure  (% of GDP) - WDI,5.8029532326009985,0.016126741457691978
0347: PPG; other private creditors  (TDS; current US$) - WDI,5.3752380119463679,0.020566885064165374
0700: Exports of goods and services  (annual % growth) - WDI,5.0077557851486185,0.025389536762386991
0301: Net transfers on external debt; private nonguaranteed (PNG)  (NTR; current US$) - WDI,4.9101956849050818,0.026857695197711189
0346: PNG; commercial banks and other creditors  (TDS; current US$) - WDI,4.8705376831570142,0.027479507338558189
0280: PNG; bonds  (NFL; current US$) - WDI,4.8197566951936457,0.028297682398995296
0710: Gross fixed capital formation  (% of GDP) - WDI,4.7538701401155512,0.029397238543257147
0605: CPIA financial sector rating  (1=low to 6=high) - WDI,4.5486861216339998,0.033116207423574288
0422: CO2 emissions from other sectors; excluding residential buildings and commercial and public services  (% of total fuel combustion) - WDI,4.5233415474063099,0.03360857056995422
0654: Armed forces personnel; total - WDI,4.4766941374955085,0.034534901529254897
0663: General government final consumption expenditure  (annual % growth) - WDI,4.426703006550202,0.035557358154182921
0298: PPG; bilateral concessional  (NTR; current US$) - WDI,4.1200326763041746,0.042565582644985854
0473: Broad money to total reserves ratio - WDI,3.9460302891095704,0.047175253284157878
0370: GDP per unit of energy use  (constant 2011 PPP $ per kg of oil equivalent) - WDI,3.7564882105106934,0.052802210489955967
0369: GDP per unit of energy use  (PPP $ per kg of oil equivalent) - WDI,3.7229053664866942,0.053871206156742284
0300: Net transfers on external debt; long-term  (NTR; current US$) - WDI,3.617669224060553,0.057372385043522107
0310: PNG; bonds  (NTR; current US$) - WDI,3.5782671819305376,0.058744808950566697
0297: PPG; bilateral  (NTR; current US$) - WDI,3.3448677578346038,0.067625871037361771
0478: Money and quasi money  to total reserves ratio (M2) - WDI,3.2936650854916008,0.0697598669060219
0360: Electricity production from hydroelectric sources  (% of total) - WDI,3.2451124173507848,0.071850187980705263
0279: Commercial banks and other lending (PPG + PNG)  (NFL; current US$) - WDI,2.9036882875796199,0.088597298110059175
0281: PNG; commercial banks and other creditors  (NFL; current US$) - WDI,2.8247580545864555,0.09304220934596974
0656: Military expenditure  (current LCU) - WDI,2.737656124275738,0.098230829276915968
0335: Public and publicly guaranteed debt service  (% of GNI) - WDI,2.7085562343664216,0.10003399879831333
0334: Debt service on external debt; public and publicly guaranteed (PPG)  (TDS; current US$) - WDI,2.4867724810056608,0.11503110150163631
0678: Household final consumption expenditure per capita growth  (annual %) - WDI,2.4579866894316247,0.11715278980135105
0339: Multilateral debt service  (TDS; current US$) - WDI,2.3507763925180774,0.12544480140217401
0344: PPG; commercial banks  (TDS; current US$) - WDI,2.1942748175967322,0.13874765710413103
0342: PPG; official creditors  (TDS; current US$) - WDI,2.1473968795050431,0.14303463212672116
0311: PNG; commercial banks and other creditors  (NTR; current US$) - WDI,2.120189128612683,0.14559105625272706
0337: PPG; IBRD  (TDS; current US$) - WDI,2.1200270448785772,0.14560643912459134
0350: Undisbursed external debt; total  (UND; current US$) - WDI,2.0855632358957568,0.14891937025594801
0286: Net official flows from UN agencies; UNAIDS  (current US$) - WDI,1.6002343417866911,0.20607888038062136
0352: Undisbursed external debt; private creditors  (UND; current US$) - WDI,1.5914761502463799,0.20732387306367053
0661: General government final consumption expenditure  (current LCU) - WDI,1.5414740913725915,0.21460486960610539
0348: PPG; private creditors  (TDS; current US$) - WDI,1.5227744232872202,0.21740561720757168
0330: IMF repurchases and charges  (TDS; current US$) - WDI,1.4231773689890757,0.23308169167407919
0693: Gross national expenditure  (current LCU) - WDI,1.3521434109010184,0.24510037380385849
0307: PPG; official creditors  (NTR; current US$) - WDI,1.332600270393971,0.24853862795464896
0682: Final consumption expenditure; etc.  (current LCU) - WDI,1.2907701420049618,0.25609899735169273
0667: Household final consumption expenditure; etc.  (current LCU) - WDI,1.2396963547342394,0.26571921807552018
0706: Gross fixed capital formation  (current LCU) - WDI,1.1914009727592141,0.2752334887509148
0351: Undisbursed external debt; official creditors  (UND; current US$) - WDI,1.1862564747789213,0.27627195403774107
0688: Final consumption expenditure  (current LCU) - WDI,1.1043606150506642,0.29349106462329771
0673: Household final consumption expenditure  (current LCU) - WDI,1.0818703205846343,0.29845772188822328
0329: Total debt service  (% of GNI) - WDI,0.98714509135462047,0.32061149098920261
0698: Exports of goods and services  (current LCU) - WDI,0.96624471646154686,0.32578704067626174
0326: PPG; bilateral concessional  (TDS; current US$) - WDI,0.73386865887625752,0.39177753550958105
0285: Net financial flows; RDB nonconcessional  (NFL; current US$) - WDI,0.72810734176333602,0.39364218748929314
0482: Inflation; consumer prices  (annual %) - WDI,0.71177357982861456,0.39899865672077739
0481: Consumer price index  (2010 = 100) - WDI,0.65422319882810709,0.41874316863624572
0328: Total debt service  (% of exports of goods; services and primary income) - WDI,0.63664318844358314,0.42506322719154854
0278: PPG; commercial banks  (NFL; current US$) - WDI,0.51668041408312848,0.47238018353883404
0276: PPG; official creditors  (NFL; current US$) - WDI,0.47819771433692998,0.48935357473865371
0343: PPG; bonds  (TDS; current US$) - WDI,0.44096448890063317,0.50676579666551413
0695: Gross national expenditure  (constant LCU) - WDI,0.40514587703667787,0.5245468464395876
0468: Net domestic credit  (current LCU) - WDI,0.40368428261853179,0.52529566964193797
0709: Gross fixed capital formation  (constant LCU) - WDI,0.39631768783805699,0.52909902666559372
0670: Household final consumption expenditure; etc.  (constant LCU) - WDI,0.36963151723713072,0.54330303300944105
0676: Household final consumption expenditure  (constant LCU) - WDI,0.36696272053436679,0.54476194612925899
0685: Final consumption expenditure; etc.  (constant LCU) - WDI,0.35045321228684373,0.55395153054066038
0690: Final consumption expenditure  (constant LCU) - WDI,0.34807905229010327,0.55529701636428841
0309: PPG; commercial banks  (NTR; current US$) - WDI,0.31468915945117432,0.57490595388575871
0469: Net foreign assets  (current LCU) - WDI,0.30666175840840881,0.5798236663941414
0305: PPG; multilateral  (NTR; current US$) - WDI,0.30172948689347523,0.5828871325423497
0303: PPG; IBRD  (NTR; current US$) - WDI,0.2980572605684072,0.58518921766882792
0371: Energy imports; net  (% of energy use) - WDI,0.2803938994239612,0.59652645732907872
0325: PPG; bilateral  (TDS; current US$) - WDI,0.27587899394626231,0.59949760167524513
0463: Total reserves  (% of total external debt) - WDI,0.24614366195398446,0.61988090068110557
0664: General government final consumption expenditure  (constant LCU) - WDI,0.23403215370116709,0.62862509920983378
0283: PPG; private creditors  (NFL; current US$) - WDI,0.21723801079147609,0.64122446351434403
0475: Money  (current LCU) - WDI,0.20794815117761559,0.64845057161569242
0282: PPG; other private creditors  (NFL; current US$) - WDI,0.20666483517488268,0.64946405409895946
0470: Claims on private sector  (annual growth as % of broad money) - WDI,0.20527673908583,0.65056456949882346
0421: CO2 emissions from manufacturing industries and construction  (% of total fuel combustion) - WDI,0.1861446505796957,0.66621086137918262
0476: Money and quasi money (M2)  (current LCU) - WDI,0.16705880204270843,0.68280110605387767
0701: Exports of goods and services  (constant LCU) - WDI,0.13307697337405536,0.71531748648010129
0489: Claims on central government; etc.  (% GDP) - WDI,0.11326974690671575,0.73650189372591734
0312: PPG; other private creditors  (NTR; current US$) - WDI,0.095414066502934325,0.75744953150768279
0273: Net financial flows; others  (NFL; current US$) - WDI,0.063809630056030645,0.80060973246086597
0466: Claims on central government  (annual growth as % of broad money) - WDI,0.061762168448995299,0.80376829688191098
0341: PPG; multilateral concessional  (TDS; current US$) - WDI,0.061106778029353555,0.80479106988659688
0302: Net transfers on external debt; public and publicly guaranteed (PPG)  (NTR; current US$) - WDI,0.036071447917243413,0.84939533910345266
0277: PPG; bonds  (NFL; current US$) - WDI,0.02922008138707112,0.86429637770471457
0308: PPG; bonds  (NTR; current US$) - WDI,0.029209726168412706,0.86432019222325041
0313: PPG; private creditors  (NTR; current US$) - WDI,0.026909289115980541,0.86972274673136563
0467: Claims on other sectors of the domestic economy  (annual growth as % of broad money) - WDI,0.017472600857025514,0.89485762923960777
0338: PPG; IDA  (TDS; current US$) - WDI,0.011402371371866456,0.91497719703999281
0275: IFC; private nonguaranteed  (NFL; current US$) - WDI,0.0030224472618480573,0.95616473901976573
0271: Net financial flows; multilateral  (NFL; current US$) - WDI,0.00041469250367490667,0.9837558807514557
1211: Labor force participation rate; female (% of female population ages 15+)  (modeled ILO estimate) - WDI,0.00010290746664287329,0.99190756716853745
0471: Broad money  (current LCU) - WDI,9.3503070108759309e-05,0.99228618398964852
