2704,score,p-value
0470: Claims on private sector  (annual growth as % of broad money) - WDI,16.805362526164835,4.37773281744297e-05
0653: Arms imports  (SIPRI trend indicator values) - WDI,16.737613391623107,4.5349500139072446e-05
0462: Total reserves  (includes gold; current US$) - WDI,16.571591298689594,4.9446804079783903e-05
0306: PPG; multilateral concessional  (NTR; current US$) - WDI,15.987328126162144,6.7068415746819121e-05
0637: Fixed telephone subscriptions - WDI,15.638150460520519,8.0495369894012197e-05
0342: PPG; official creditors  (TDS; current US$) - WDI,15.242075682243703,9.9037145680389444e-05
0655: Armed forces personnel  (% of total labor force) - WDI,14.576518006071607,0.00014041223937725253
0623: Periodicity and timeliness assessment of statistical capacity  (scale 0 - 100) - WDI,14.051360641193268,0.00018506980666451825
0351: Undisbursed external debt; official creditors  (UND; current US$) - WDI,13.827808585263751,0.00020819694497836434
0546: Public credit registry coverage  (% of adults) - WDI,13.50669358051832,0.00024661799321199353
0487: Real interest rate  (%) - WDI,13.29741344148497,0.00027543609849602774
0669: Household final consumption expenditure; etc.  (annual % growth) - WDI,13.116618560727913,0.00030305685365793894
0341: PPG; multilateral concessional  (TDS; current US$) - WDI,12.775620308406106,0.00036300064349051379
0601: CPIA debt policy rating  (1=low to 6=high) - WDI,12.700432099023487,0.00037775408682787145
0591: Investment in telecoms with private participation  (current US$) - WDI,12.488372014847386,0.00042271173001287251
0350: Undisbursed external debt; total  (UND; current US$) - WDI,12.33912167891846,0.00045756071137188379
0349: Total amount of debt rescheduled  (current US$) - WDI,11.873841507977568,0.00058598698491778853
0602: CPIA economic management cluster average  (1=low to 6=high) - WDI,11.643672949897095,0.00066243695657133383
0606: CPIA fiscal policy rating  (1=low to 6=high) - WDI,11.527563265042096,0.00070475499275130579
0339: Multilateral debt service  (TDS; current US$) - WDI,10.514640240405919,0.0012120088022623565
0369: GDP per unit of energy use  (PPP $ per kg of oil equivalent) - WDI,10.095794877221444,0.0015182898259941612
0467: Claims on other sectors of the domestic economy  (annual growth as % of broad money) - WDI,10.04710297923676,0.0015586537416692808
0465: Total reserves minus gold  (current US$) - WDI,10.026411900791482,0.001576133823429457
0338: PPG; IDA  (TDS; current US$) - WDI,9.970654635881651,0.0016242346709933965
0370: GDP per unit of energy use  (constant 2011 PPP $ per kg of oil equivalent) - WDI,9.4280987040083009,0.0021776650337124968
0423: CO2 emissions from transport  (% of total fuel combustion) - WDI,9.2027248200655123,0.0024606890364036599
0654: Armed forces personnel; total - WDI,9.086376660146394,0.0026211531033301081
0334: Debt service on external debt; public and publicly guaranteed (PPG)  (TDS; current US$) - WDI,8.9745203443265122,0.0027854523776409388
0422: CO2 emissions from other sectors; excluding residential buildings and commercial and public services  (% of total fuel combustion) - WDI,8.5809155787019566,0.0034516191877855267
0331: Debt service on external debt; long-term  (TDS; current US$) - WDI,7.2982355811243407,0.0069849001619064219
0700: Exports of goods and services  (annual % growth) - WDI,6.9840736602533662,0.0083148307610338892
0698: Exports of goods and services  (current LCU) - WDI,6.8737457699452893,0.0088411930774320371
0663: General government final consumption expenditure  (annual % growth) - WDI,6.8470744586354693,0.0089734883428073363
0346: PNG; commercial banks and other creditors  (TDS; current US$) - WDI,6.6977602375489989,0.0097525384479047357
0271: Net financial flows; multilateral  (NFL; current US$) - WDI,6.6705092320303585,0.0099020438911075256
0327: Debt service on external debt; total  (TDS; current US$) - WDI,6.6661672159971959,0.0099260815224575701
0359: Electricity production from oil; gas and coal sources  (% of total) - WDI,6.6328096274197197,0.0101127595340752
0656: Military expenditure  (current LCU) - WDI,6.5637807446069178,0.010510594122587268
0332: Debt service on external debt; private nonguaranteed (PNG)  (TDS; current US$) - WDI,6.4022985364062563,0.011505277779926618
0667: Household final consumption expenditure; etc.  (current LCU) - WDI,6.260053294200965,0.01246150462686213
0693: Gross national expenditure  (current LCU) - WDI,6.2343728983232829,0.012642666039420731
0344: PPG; commercial banks  (TDS; current US$) - WDI,6.1138727681713929,0.01352963320999041
0682: Final consumption expenditure; etc.  (current LCU) - WDI,6.039952394412369,0.014105213527029788
0610: CPIA macroeconomic management rating  (1=low to 6=high) - WDI,6.0193902046660499,0.01426976264183987
0673: Household final consumption expenditure  (current LCU) - WDI,5.9379618100555449,0.014941068446985315
0706: Gross fixed capital formation  (current LCU) - WDI,5.9331750328978607,0.014981530213544356
0328: Total debt service  (% of exports of goods; services and primary income) - WDI,5.876712768061461,0.015467411796168602
0599: Trademark applications; total - WDI,5.8334316922746998,0.015850850324574107
0337: PPG; IBRD  (TDS; current US$) - WDI,5.8223433649226273,0.015950653862788638
0688: Final consumption expenditure  (current LCU) - WDI,5.6821654849777152,0.017269792398412129
0481: Consumer price index  (2010 = 100) - WDI,5.4945762236925324,0.019213666118778526
0433: Population in the largest city  (% of urban population) - WDI,5.4646921216553688,0.019543639451533916
0348: PPG; private creditors  (TDS; current US$) - WDI,5.442048404157938,0.019797568449511579
0285: Net financial flows; RDB nonconcessional  (NFL; current US$) - WDI,5.3320272875151673,0.02108088585691752
0469: Net foreign assets  (current LCU) - WDI,4.8151643109093074,0.028372914947304585
0347: PPG; other private creditors  (TDS; current US$) - WDI,4.7574067747418685,0.029337100272678687
0352: Undisbursed external debt; private creditors  (UND; current US$) - WDI,4.6904697192198253,0.030497416781583554
0661: General government final consumption expenditure  (current LCU) - WDI,4.6299382181082303,0.031587950269891571
0329: Total debt service  (% of GNI) - WDI,4.4056090784404311,0.035998252450903559
0432: Population in largest city - WDI,4.3674127645953122,0.03681125206783132
0670: Household final consumption expenditure; etc.  (constant LCU) - WDI,4.2305054966962352,0.039887115849857324
0676: Household final consumption expenditure  (constant LCU) - WDI,4.2216289294853508,0.040095638787652217
0709: Gross fixed capital formation  (constant LCU) - WDI,4.2208233954101431,0.040114618509456405
0695: Gross national expenditure  (constant LCU) - WDI,4.214382332039329,0.040266720630121551
0701: Exports of goods and services  (constant LCU) - WDI,4.1815737752606887,0.041050939138909899
0305: PPG; multilateral  (NTR; current US$) - WDI,4.07589661572593,0.043688002876030543
0275: IFC; private nonguaranteed  (NFL; current US$) - WDI,3.9560337824185208,0.046896470235819082
0333: Debt service  (PPG and IMF only; % of exports of goods; services and primary income) - WDI,3.9200132956734932,0.047908535345027599
0685: Final consumption expenditure; etc.  (constant LCU) - WDI,3.8459730739019484,0.050062011101983488
0690: Final consumption expenditure  (constant LCU) - WDI,3.8263278889545855,0.050650415201920783
0343: PPG; bonds  (TDS; current US$) - WDI,3.8168449049969966,0.050937060276740657
0336: Public and publicly guaranteed debt service  (% of exports of goods; services and primary income) - WDI,3.7783747728452908,0.052117644045123909
0281: PNG; commercial banks and other creditors  (NFL; current US$) - WDI,3.7167637655985355,0.054069173038212841
0276: PPG; official creditors  (NFL; current US$) - WDI,3.6308737792680188,0.056920113417768238
0362: Electricity production from natural gas sources  (% of total) - WDI,3.4045416232343779,0.065226609205539285
0440: Capture fisheries production  (metric tons) - WDI,3.1473150318442142,0.076267620967539307
0598: Trademark applications; direct resident - WDI,2.9737398417259944,0.084845017017720015
0301: Net transfers on external debt; private nonguaranteed (PNG)  (NTR; current US$) - WDI,2.671808777489332,0.10236294553091885
0311: PNG; commercial banks and other creditors  (NTR; current US$) - WDI,2.600790999032828,0.1070340144452379
0300: Net transfers on external debt; long-term  (NTR; current US$) - WDI,2.5988921245903547,0.10716207850638081
0345: PNG; bonds  (TDS; current US$) - WDI,2.4545655619326263,0.11740781104071649
0273: Net financial flows; others  (NFL; current US$) - WDI,2.430652163533916,0.11920763763927951
0419: CO2 emissions from residential buildings and commercial and public services  (% of total fuel combustion) - WDI,2.3711024821491389,0.12382395112631082
0277: PPG; bonds  (NFL; current US$) - WDI,2.3285995437917775,0.12724021093164126
0421: CO2 emissions from manufacturing industries and construction  (% of total fuel combustion) - WDI,2.2448322330356252,0.13428512218177094
0283: PPG; private creditors  (NFL; current US$) - WDI,2.1097794509483641,0.14658274119460765
0335: Public and publicly guaranteed debt service  (% of GNI) - WDI,2.0505276918522477,0.15237491984787599
0489: Claims on central government; etc.  (% GDP) - WDI,2.0427309718514564,0.15315621215266231
0299: Net transfers on external debt; total  (NTR; current US$) - WDI,1.9801828020848646,0.15959138406919537
0434: Population in urban agglomerations of more than 1 million - WDI,1.7464810041197207,0.18653396532326563
0664: General government final consumption expenditure  (constant LCU) - WDI,1.7138787262146224,0.19069604979090179
0330: IMF repurchases and charges  (TDS; current US$) - WDI,1.6797268516108566,0.19517270165438239
0482: Inflation; consumer prices  (annual %) - WDI,1.6749658327790176,0.19580649720413701
0476: Money and quasi money (M2)  (current LCU) - WDI,1.3506111765544098,0.24536783128961887
0463: Total reserves  (% of total external debt) - WDI,1.1690436812339631,0.27978258269623829
0657: Military expenditure  (% of GDP) - WDI,0.86382907317860314,0.35282833896988508
0279: Commercial banks and other lending (PPG + PNG)  (NFL; current US$) - WDI,0.83496282455814674,0.36099750137501674
0307: PPG; official creditors  (NTR; current US$) - WDI,0.76020095152004308,0.38341397459497162
0710: Gross fixed capital formation  (% of GDP) - WDI,0.70595507869231378,0.40093225314913084
0280: PNG; bonds  (NFL; current US$) - WDI,0.69120968951275552,0.40589389270443521
0471: Broad money  (current LCU) - WDI,0.66669123419466303,0.41434540438978062
0308: PPG; bonds  (NTR; current US$) - WDI,0.66429066239833101,0.41518679793158975
0302: Net transfers on external debt; public and publicly guaranteed (PPG)  (NTR; current US$) - WDI,0.56274204702944464,0.45328260014210475
0439: Aquaculture production  (metric tons) - WDI,0.5391238571239807,0.46291805015826215
0323: Net ODA received per capita  (current US$) - WDI,0.48301082679769303,0.48717611995935017
0313: PPG; private creditors  (NTR; current US$) - WDI,0.45028599490853521,0.50230899996394263
0278: PPG; commercial banks  (NFL; current US$) - WDI,0.43612963396410648,0.5091042501346551
0312: PPG; other private creditors  (NTR; current US$) - WDI,0.37430375571764751,0.54076621112480439
0310: PNG; bonds  (NTR; current US$) - WDI,0.36441822062339924,0.54615968139741566
0466: Claims on central government  (annual growth as % of broad money) - WDI,0.25439769526541878,0.61407415766837259
0298: PPG; bilateral concessional  (NTR; current US$) - WDI,0.16302393707454826,0.68644875649346937
0309: PPG; commercial banks  (NTR; current US$) - WDI,0.15272345084839356,0.69600519584421783
0303: PPG; IBRD  (NTR; current US$) - WDI,0.14180587219284194,0.70654890864683439
0473: Broad money to total reserves ratio - WDI,0.13749187728125548,0.7108429271548764
0282: PPG; other private creditors  (NFL; current US$) - WDI,0.11548271547690578,0.73403703015934563
0468: Net domestic credit  (current LCU) - WDI,0.10124186662055504,0.75039149054135579
0635: Mobile cellular subscriptions - WDI,0.080153841151266822,0.77713056756537513
0478: Money and quasi money  to total reserves ratio (M2) - WDI,0.039532781682841439,0.84242552785578606
0297: PPG; bilateral  (NTR; current US$) - WDI,0.034888554067370445,0.85185623239792863
0475: Money  (current LCU) - WDI,0.033315749917830054,0.8551961524136571
0286: Net official flows from UN agencies; UNAIDS  (current US$) - WDI,0.0038225998876327181,0.95070921660781615
0441: Total fisheries production  (metric tons) - WDI,7.9931752957402243e-05,0.99286790708902473
0726: External balance on goods and services  (current US$) - WDI,6.8711358355178526e-05,0.99338739770510143
